Axial_load,Confining_Pressure,Displesment,Pore_Pressure
7.970,81.960,2.584,9.790
8.020,82.300,2.609,9.730
8.100,82.400,2.636,9.890
8.140,82.300,2.663,9.730
8.070,82.440,2.690,9.840
8.180,82.730,2.715,9.840
8.280,81.920,2.741,9.890
8.280,82.490,2.767,9.890
8.310,82.540,2.796,10.160
8.460,82.440,2.819,9.890
8.410,82.200,2.844,9.790
8.500,82.110,2.870,9.840
8.500,82.540,2.897,9.950
8.510,82.350,2.922,9.950
8.640,82.200,2.947,9.840
8.560,82.730,2.972,9.950
8.620,82.160,3.000,9.950
8.660,81.870,3.024,9.890
8.760,82.440,3.052,10.050
8.840,82.780,3.077,10.050
8.820,82.490,3.104,10.000
8.910,82.300,3.127,10.000
9.000,82.440,3.153,10.050
8.990,82.540,3.182,10.050
9.130,82.300,3.205,10.050
9.110,81.920,3.233,9.730
9.160,82.490,3.260,10.050
9.170,82.060,3.284,10.050
9.250,82.440,3.308,10.050
9.340,82.200,3.335,10.160
9.430,82.300,3.361,10.050
9.340,82.350,3.388,10.110
9.460,82.200,3.411,9.790
9.460,82.200,3.438,9.890
9.460,82.490,3.464,10.110
9.580,82.440,3.492,10.160
9.610,82.160,3.517,10.110
9.650,82.680,3.543,10.160
9.630,82.490,3.569,10.160
9.610,82.010,3.596,10.050
9.760,82.400,3.622,10.110
9.780,82.440,3.646,10.160
9.820,81.770,3.674,10.160
9.860,82.970,3.699,10.210
9.950,83.350,3.727,10.160
10.000,82.590,3.753,10.160
9.880,82.540,3.779,10.210
9.950,82.250,3.804,10.210
9.780,82.780,3.846,10.270
9.800,82.490,3.870,10.210
9.910,81.920,3.897,10.210
9.940,82.440,3.922,10.270
10.060,82.920,3.950,10.210
10.110,83.310,3.974,10.320
10.230,82.540,4.001,10.000
10.140,82.110,4.027,10.270
10.230,82.730,4.055,10.320
10.280,83.210,4.082,10.320
10.230,83.590,4.108,10.320
10.080,82.400,4.148,10.270
10.120,81.730,4.172,10.160
10.030,82.300,4.198,10.370
10.050,82.730,4.222,10.320
10.190,83.160,4.249,10.370
10.390,83.550,4.276,10.320
10.270,81.960,4.302,10.160
10.290,82.590,4.329,10.370
10.300,82.970,4.354,10.370
10.400,83.450,4.379,10.420
10.510,82.730,4.406,10.420
10.400,82.060,4.433,10.420
10.410,82.540,4.458,10.420
10.540,82.970,4.485,10.480
10.560,83.350,4.509,10.420
10.610,82.400,4.536,10.320
10.670,81.870,4.561,10.270
10.690,82.250,4.588,10.420
10.730,82.680,4.613,10.480
10.770,83.070,4.638,10.530
10.820,83.500,4.664,10.530
10.930,82.440,4.690,10.480
10.870,82.160,4.713,10.530
10.930,82.640,4.739,10.530
10.920,82.200,4.766,10.480
11.020,82.640,4.791,10.530
11.010,82.400,4.816,10.480
11.030,82.680,4.842,10.480
11.060,82.060,4.867,10.580
11.050,82.490,4.892,10.530
11.230,82.250,4.919,10.580
11.240,82.640,4.943,10.580
11.110,82.300,4.975,10.580
11.050,81.920,4.996,10.320
11.120,82.540,5.023,10.580
11.160,82.160,5.050,10.580
11.190,82.010,5.074,10.420
11.310,82.300,5.102,10.530
11.460,82.590,5.127,10.580
11.420,82.110,5.152,10.530
11.510,82.400,5.174,10.580
11.460,82.680,5.204,10.640
11.420,82.300,5.227,10.690
11.560,82.160,5.256,10.580
11.550,82.400,5.282,10.690
11.650,82.730,5.307,10.690
11.520,82.060,5.332,10.530
11.680,82.350,5.359,10.640
11.640,82.200,5.383,10.580
11.730,82.300,5.410,10.640
11.750,82.440,5.436,10.740
11.750,82.200,5.459,10.530
11.650,81.530,5.485,10.480
11.750,82.400,5.510,10.740
11.760,82.880,5.538,10.690
11.750,83.260,5.561,10.740
11.880,83.590,5.588,10.740
11.860,82.490,5.614,10.740
11.980,82.920,5.640,10.800
12.020,83.350,5.665,10.800
12.080,82.200,5.689,10.420
12.070,82.440,5.718,10.800
12.140,82.400,5.744,10.740
12.200,82.490,5.771,10.850
12.180,82.110,5.797,10.740
12.320,82.590,5.822,10.850
12.260,82.300,5.849,10.800
12.200,82.730,5.874,10.850
12.220,82.490,5.901,10.850
12.290,82.250,5.927,10.850
12.280,82.680,5.953,10.800
12.290,82.490,5.979,10.800
12.340,81.920,6.006,10.850
12.240,82.490,6.030,10.900
12.300,82.970,6.056,10.850
12.410,83.310,6.082,10.900
12.510,82.830,6.107,10.800
12.410,82.350,6.134,10.900
12.440,82.010,6.159,10.800
12.270,82.400,6.186,10.960
12.520,82.300,6.212,10.900
12.450,82.680,6.238,10.900
12.510,82.350,6.262,10.850
12.520,82.060,6.290,10.640
12.510,82.490,6.316,10.850
12.640,82.920,6.342,10.960
12.720,83.260,6.368,10.960
12.730,83.590,6.394,10.960
12.680,82.780,6.421,10.960
12.660,83.210,6.446,11.010
12.640,83.550,6.471,11.010
12.440,82.110,6.500,10.800
12.470,82.200,6.525,11.010
12.560,82.590,6.550,11.010
12.690,82.350,6.575,11.010
12.650,82.440,6.601,11.060
12.640,82.440,6.628,11.010
12.800,82.400,6.652,11.010
12.550,81.490,6.686,10.740
12.080,82.350,6.754,11.120
12.100,82.730,6.778,11.060
12.260,82.200,6.803,11.010
12.430,82.440,6.830,11.060
12.530,82.250,6.855,11.060
12.620,82.590,6.878,11.120
12.690,82.590,6.907,11.120
12.770,82.110,6.932,11.060
12.770,82.440,6.958,11.120
12.800,82.250,6.984,11.120
12.750,82.250,7.009,11.010
12.760,82.300,7.037,11.170
12.880,82.110,7.062,11.120
12.920,82.400,7.089,11.170
12.870,82.590,7.113,11.170
12.680,81.920,7.138,11.170
12.790,82.350,7.165,11.120
12.930,82.110,7.193,11.170
12.980,82.300,7.218,11.120
12.950,82.440,7.246,11.220
12.830,81.960,7.270,11.170
12.970,82.350,7.298,11.280
12.540,81.920,7.326,11.170
12.670,82.300,7.349,11.280
12.870,82.640,7.376,11.220
12.920,82.920,7.402,11.440
13.050,83.260,7.429,11.280
13.130,83.500,7.452,11.280
13.220,82.110,7.477,11.170
13.040,82.490,7.504,11.280
13.180,82.250,7.529,11.280
13.070,82.300,7.557,11.330
13.010,81.920,7.583,11.330
13.020,82.300,7.609,11.330
13.100,82.680,7.633,11.380
13.120,82.160,7.661,11.330
13.160,82.540,7.685,11.330
13.180,82.250,7.711,11.330
13.300,82.200,7.738,11.280
13.460,82.590,7.764,11.380
13.130,82.110,7.807,11.330
13.120,82.490,7.838,11.330
13.290,82.110,7.863,11.330
13.310,82.540,7.889,11.380
13.350,82.300,7.915,11.380
13.460,82.200,7.940,11.330
13.380,82.590,7.968,11.440
13.510,82.300,7.991,11.380
13.590,82.490,8.015,11.380
13.600,82.160,8.040,11.330
13.460,82.540,8.072,11.440
13.420,82.160,8.093,11.220
13.570,82.540,8.120,11.380
13.490,82.350,8.146,11.440
13.540,82.440,8.174,11.490
13.590,82.350,8.198,11.490
13.540,82.110,8.226,11.440
13.600,82.490,8.251,11.490
13.520,82.060,8.275,11.490
13.610,82.440,8.299,11.490
13.690,82.110,8.326,11.330
13.630,82.110,8.352,11.540
13.680,82.440,8.379,11.490
13.650,82.350,8.403,11.540
13.850,82.060,8.429,11.380
13.770,82.160,8.454,11.540
13.850,82.540,8.482,11.540
13.850,81.960,8.507,11.330
13.800,82.160,8.534,11.490
13.900,82.490,8.559,11.490
14.010,81.680,8.603,11.280
13.790,82.640,8.627,11.650
13.960,83.070,8.653,11.590
14.090,83.350,8.678,11.590
14.090,83.640,8.705,11.590
14.070,82.160,8.746,11.330
14.000,81.580,8.769,11.330
14.020,83.160,8.794,11.590
14.170,83.450,8.827,11.590
14.010,82.200,8.848,11.170
14.110,81.820,8.877,11.590
13.970,82.300,8.902,11.590
14.080,82.680,8.927,11.650
14.020,82.200,8.954,11.650
14.090,82.590,8.979,11.650
13.940,82.160,9.006,11.650
14.050,82.920,9.027,11.700
14.010,83.210,9.057,11.650
14.200,83.500,9.083,11.700
14.110,82.350,9.112,11.650
14.110,82.780,9.135,11.700
13.920,83.070,9.161,11.650
14.040,83.350,9.187,11.700
14.190,82.010,9.214,11.380
14.100,82.110,9.240,11.590
14.030,82.590,9.267,11.750
14.190,82.920,9.292,11.750
14.190,83.210,9.319,11.750
14.280,83.450,9.349,11.750
14.280,82.250,9.372,11.590
14.220,82.640,9.398,11.810
14.170,82.250,9.426,11.700
14.180,82.680,9.451,11.750
14.230,82.440,9.479,11.860
14.300,82.200,9.504,11.700
14.340,82.400,9.530,11.700
14.170,81.870,9.555,11.810
14.230,82.640,9.580,11.910
14.210,83.020,9.605,11.860
14.330,83.310,9.632,11.860
14.470,83.550,9.658,11.860
14.450,81.920,9.683,11.650
14.250,82.490,9.709,11.860
14.420,82.110,9.736,11.860
14.300,82.400,9.760,11.750
14.380,82.110,9.789,11.860
14.420,82.400,9.813,11.910
14.550,81.920,9.842,11.860
14.470,82.250,9.868,11.970
14.450,82.590,9.891,11.910
14.470,82.160,9.918,11.810
14.520,82.250,9.946,11.810
14.500,82.160,9.971,11.970
14.450,82.350,9.998,11.910
14.360,82.010,10.022,11.910
14.490,82.350,10.049,11.910
14.470,82.060,10.076,11.860
14.410,82.350,10.102,11.910
14.560,82.400,10.126,11.910
14.550,82.160,10.153,11.910
14.580,82.400,10.180,11.910
14.710,81.870,10.208,11.970
14.690,82.200,10.231,11.970
14.720,82.350,10.259,11.970
14.630,82.350,10.286,12.020
14.740,82.540,10.308,12.020
14.730,82.060,10.334,12.070
14.730,82.400,10.359,12.020
14.780,82.640,10.384,12.070
14.700,81.820,10.412,12.020
14.740,82.350,10.437,12.130
14.780,82.400,10.462,12.020
14.790,82.300,10.491,12.070
14.760,82.060,10.515,11.910
14.730,82.400,10.540,12.070
14.800,82.440,10.566,12.130
14.700,82.640,10.591,12.070
14.720,82.440,10.619,12.180
14.730,82.350,10.642,12.070
14.740,82.350,10.670,12.020
14.860,82.440,10.694,12.130
15.040,82.590,10.721,12.130
14.920,82.110,10.743,12.180
14.850,82.440,10.769,12.130
14.970,82.060,10.796,12.180
15.020,82.440,10.822,12.130
15.000,82.540,10.851,12.130
14.930,82.200,10.874,12.230
15.090,82.590,10.901,12.180
15.080,82.490,10.928,12.130
14.960,82.350,10.951,12.230
15.050,82.730,10.979,12.180
15.140,82.440,11.003,12.230
15.280,82.250,11.031,12.180
15.260,82.060,11.058,12.180
15.270,82.490,11.085,12.230
15.320,82.350,11.110,12.230
15.310,82.110,11.136,12.180
15.350,82.300,11.162,12.130
15.350,82.440,11.188,12.180
15.440,82.730,11.213,12.230
15.430,82.110,11.241,12.180
15.410,82.490,11.264,12.180
15.550,82.300,11.290,12.290
15.550,82.400,11.317,12.230
15.520,82.440,11.345,12.290
15.620,82.250,11.374,12.230
15.580,82.780,11.397,12.290
15.570,83.260,11.424,12.290
15.670,83.590,11.450,12.290
15.560,82.830,11.476,12.290
15.660,83.310,11.502,12.290
15.630,82.680,11.526,12.070
15.640,83.070,11.554,12.340
15.610,83.550,11.579,12.340
15.400,82.200,11.605,12.290
15.450,82.400,11.630,12.390
15.410,82.680,11.655,12.340
15.470,82.540,11.684,12.390
15.490,83.020,11.707,12.340
15.550,83.500,11.733,12.340
15.600,81.960,11.761,12.340
15.540,82.590,11.786,12.390
15.640,83.110,11.812,12.450
15.660,83.550,11.836,12.390
15.640,82.160,11.864,12.290
15.600,82.780,11.889,12.390
15.670,82.680,11.914,12.500
15.660,81.770,11.942,12.230
15.620,82.440,11.966,12.450
15.670,82.920,11.991,12.450
15.790,83.350,12.019,12.450
15.820,81.920,12.044,12.230
15.580,82.540,12.070,12.450
15.740,82.640,12.090,12.500
15.690,82.400,12.121,12.450
15.630,81.960,12.147,12.500
15.690,82.540,12.173,12.500
15.790,82.540,12.200,12.550
15.890,83.020,12.225,12.550
15.860,83.450,12.250,12.500
16.010,82.680,12.279,12.500
15.810,82.200,12.306,12.500
15.890,82.730,12.331,12.550
15.940,83.160,12.357,12.550
16.110,83.640,12.384,12.550
16.040,82.490,12.409,12.500
15.960,83.020,12.436,12.550
16.000,83.450,12.462,12.550
16.000,83.020,12.489,12.610
16.070,83.590,12.513,12.610
15.980,82.640,12.542,12.610
15.970,83.160,12.564,12.610
16.050,83.590,12.588,12.610
16.090,82.830,12.616,12.660
16.110,83.310,12.640,12.610
16.150,82.640,12.667,12.340
16.020,82.110,12.694,12.660
16.050,82.400,12.719,12.550
16.080,82.540,12.747,12.550
16.080,82.540,12.774,12.710
16.000,82.440,12.800,12.710
15.910,82.110,12.826,12.710
15.940,82.590,12.851,12.710
16.080,82.680,12.878,12.710
16.040,83.260,12.904,12.710
16.140,83.110,12.930,12.770
16.250,83.690,12.956,12.770
16.190,82.440,12.983,12.660
16.140,82.400,13.007,12.710
16.160,82.060,13.034,12.660
16.080,82.400,13.056,12.660
16.200,82.300,13.083,12.710
16.230,82.060,13.109,12.770
16.020,82.440,13.136,12.710
16.070,82.300,13.163,12.770
16.170,82.250,13.187,12.660
16.140,81.820,13.212,12.610
16.140,82.490,13.238,12.820
16.280,81.920,13.264,12.610
16.360,83.070,13.291,12.820
16.250,82.160,13.318,12.710
16.120,82.300,13.343,12.870
16.240,82.160,13.370,12.660
16.190,82.350,13.397,12.820
16.260,82.300,13.422,12.820
16.340,83.260,13.448,12.920
16.450,82.920,13.471,12.660
16.210,82.160,13.519,12.870
15.970,82.730,13.586,12.870
15.870,82.590,13.625,12.870
16.100,82.300,13.649,12.870
16.160,81.960,13.676,12.870
16.180,82.440,13.702,12.920
16.250,82.010,13.728,12.770
16.190,82.540,13.755,12.870
16.370,82.640,13.780,12.920
16.290,82.060,13.808,12.870
16.280,82.350,13.832,12.770
16.340,82.060,13.860,12.920
16.440,82.680,13.886,12.870
16.500,83.020,13.911,12.920
16.580,83.450,13.939,12.870
16.630,82.680,13.965,12.820
16.640,83.110,13.989,12.820
16.750,83.550,14.013,12.870
16.670,82.250,14.043,12.770
16.620,82.350,14.068,12.870
16.660,82.540,14.094,12.920
16.690,81.960,14.121,12.870
16.760,82.540,14.145,12.920
16.830,83.020,14.170,12.920
16.940,83.450,14.198,12.870
16.960,82.540,14.223,12.820
16.920,82.400,14.249,12.870
16.860,82.010,14.276,12.870
16.830,82.350,14.300,12.870
16.890,82.590,14.326,12.920
16.810,82.060,14.356,12.870
16.820,82.590,14.382,12.870
16.930,82.540,14.408,12.920
16.860,83.020,14.433,13.140
16.970,83.400,14.459,12.870
17.060,81.920,14.486,12.610
16.920,82.640,14.512,12.870
17.030,83.110,14.537,12.870
17.070,83.550,14.563,12.870
17.130,82.830,14.590,12.870
17.080,83.260,14.615,12.870
17.090,82.490,14.641,12.390
16.980,82.730,14.669,12.920
17.050,82.160,14.695,12.870
17.030,82.590,14.722,12.820
16.730,81.920,14.765,12.820
16.560,82.440,14.795,12.870
16.860,82.110,14.821,12.820
16.580,82.350,14.847,12.770
16.880,82.440,14.875,12.870
16.730,82.300,14.897,12.870
16.810,82.440,14.924,12.870
16.840,82.060,14.951,12.770
16.830,82.490,14.978,12.920
16.600,82.160,15.019,12.820
16.410,83.020,15.048,12.870
16.700,83.350,15.075,12.820
16.810,82.400,15.102,12.770
16.610,82.250,15.128,12.920
16.680,82.640,15.152,12.870
16.780,82.540,15.179,12.870
16.900,81.870,15.205,12.870
16.950,82.400,15.231,12.870
17.030,82.730,15.257,12.870
17.170,83.160,15.284,12.870
17.240,83.500,15.310,12.870
17.200,82.730,15.336,12.870
17.200,82.400,15.361,12.770
17.250,82.110,15.389,12.920
17.090,82.350,15.411,12.770
17.140,82.590,15.440,12.820
17.150,82.490,15.465,12.820
17.210,82.490,15.493,12.820
17.130,82.160,15.518,12.770
17.240,81.960,15.544,12.710
17.200,82.440,15.572,12.820
17.250,82.160,15.597,12.770
17.280,81.870,15.625,12.820
17.250,82.400,15.650,12.870
17.220,82.110,15.679,12.820
17.330,82.250,15.702,12.770
17.220,82.200,15.729,12.820
17.310,82.680,15.755,12.870
17.350,82.300,15.782,12.870
17.300,82.350,15.807,12.770
17.380,82.200,15.834,12.820
17.370,82.680,15.861,12.820
17.500,82.490,15.887,12.820
17.260,82.200,15.912,12.820
17.480,82.590,15.938,12.820
17.470,82.110,15.963,12.870
17.500,82.590,15.989,12.820
17.640,81.920,16.018,12.820
17.480,82.350,16.040,12.820
17.540,82.300,16.068,12.870
17.570,82.110,16.095,12.710
17.610,82.400,16.119,12.870
17.780,82.400,16.145,12.920
17.760,82.200,16.170,12.610
17.750,82.300,16.197,12.770
17.810,82.440,16.222,12.770
17.840,82.160,16.244,12.820
17.750,81.870,16.273,12.710
17.750,82.490,16.299,12.920
17.780,81.960,16.327,12.820
17.830,82.400,16.351,12.870
17.750,82.640,16.376,12.870
17.560,82.160,16.403,12.820
17.610,82.540,16.426,12.820
17.660,82.250,16.455,12.870
17.730,82.200,16.481,12.770
17.750,82.160,16.506,12.710
17.640,82.350,16.531,12.820
17.760,81.920,16.558,12.660
17.790,82.400,16.584,12.820
17.810,82.440,16.610,12.820
17.920,82.490,16.635,12.870
17.860,82.060,16.659,12.820
17.750,82.440,16.685,12.870
17.840,82.010,16.712,12.920
17.880,82.490,16.737,12.920
17.860,82.730,16.762,12.820
17.800,82.200,16.789,12.870
17.880,81.960,16.815,12.710
17.910,82.440,16.840,12.870
17.880,82.110,16.867,12.820
17.950,82.540,16.894,12.920
18.020,82.060,16.921,12.820
17.980,82.540,16.944,12.870
18.010,82.300,16.971,12.870
18.090,81.960,16.997,12.710
18.120,82.200,17.025,12.820
18.160,82.400,17.050,12.770
18.060,82.440,17.076,12.820
18.180,82.060,17.103,12.710
18.030,82.590,17.128,12.820
18.150,82.920,17.151,12.870
18.250,83.260,17.177,12.870
18.360,83.590,17.203,12.870
18.330,82.160,17.232,12.610
18.350,82.400,17.258,12.820
18.310,82.110,17.281,12.610
18.370,82.160,17.308,12.870
18.440,82.640,17.333,12.820
18.520,82.970,17.359,12.870
18.590,83.310,17.386,12.870
18.600,82.680,17.412,12.770
18.590,82.830,17.438,12.870
18.650,83.210,17.462,12.820
18.690,83.590,17.490,12.870
18.630,82.110,17.517,12.820
18.590,82.640,17.543,12.870
18.650,82.970,17.567,12.870
18.650,83.350,17.593,12.870
18.740,82.350,17.621,12.450
18.570,82.400,17.663,12.870
18.280,81.920,17.716,12.820
18.340,82.350,17.748,12.870
18.570,82.640,17.773,12.770
18.780,82.440,17.800,12.920
18.720,82.490,17.826,12.820
18.750,82.160,17.849,12.820
18.740,82.440,17.877,12.870
18.540,82.400,17.922,12.870
18.650,82.490,17.946,12.820
18.750,82.300,17.970,12.820
18.700,82.400,17.997,12.770
18.820,82.300,18.023,12.770
18.860,82.350,18.049,12.870
18.910,81.770,18.075,12.660
18.980,82.200,18.101,12.770
19.190,82.250,18.130,12.710
19.250,82.350,18.156,12.820
19.000,82.060,18.183,12.820
19.160,82.490,18.207,12.870
19.200,82.250,18.233,12.770
19.110,82.400,18.260,12.820
19.220,82.640,18.286,12.870
19.290,82.200,18.311,12.820
19.210,82.110,18.337,12.820
19.350,82.300,18.362,12.770
19.330,82.400,18.388,12.820
19.480,81.820,18.415,12.820
19.460,82.350,18.442,12.820
19.410,82.640,18.467,12.820
19.420,81.920,18.499,12.820
19.190,82.300,18.538,12.820
19.350,82.590,18.562,12.920
19.560,81.920,18.588,12.820
19.480,82.400,18.613,12.870
19.600,82.640,18.639,12.870
19.600,81.960,18.666,12.820
19.480,82.350,18.691,12.820
19.610,82.400,18.717,12.820
19.680,82.350,18.745,12.870
19.640,82.730,18.770,12.770
19.630,82.350,18.796,12.820
19.740,82.110,18.825,12.770
19.670,82.200,18.849,12.770
19.650,82.160,18.875,12.710
19.210,82.590,18.912,12.870
19.180,81.920,18.950,12.820
19.270,82.400,18.974,12.820
19.360,82.780,19.000,12.820
19.690,83.110,19.028,12.770
19.640,83.400,19.055,12.770
19.340,81.960,19.098,12.390
19.320,82.350,19.121,12.820
19.370,82.110,19.149,12.820
19.480,82.250,19.174,12.710
19.490,82.010,19.201,12.770
19.500,82.440,19.227,12.870
19.620,82.110,19.252,12.710
19.530,82.400,19.280,12.820
19.550,81.960,19.306,12.820
19.620,82.400,19.333,12.820
19.630,82.110,19.358,12.820
19.620,81.960,19.383,12.710
19.590,82.160,19.411,12.870
19.650,82.490,19.437,12.820
19.720,82.250,19.462,12.820
19.770,82.440,19.488,12.870
19.590,82.160,19.514,12.710
19.730,82.540,19.544,12.870
19.550,82.060,19.569,12.820
19.670,82.440,19.594,12.820
19.520,82.060,19.624,12.870
19.450,82.250,19.646,12.770
19.580,82.400,19.671,12.770
19.710,81.960,19.699,12.820
19.640,82.350,19.722,12.870
19.790,82.160,19.750,12.710
19.650,82.440,19.776,12.820
19.810,82.010,19.803,12.870
19.880,82.350,19.828,12.870
19.910,82.730,19.854,12.820
19.940,82.400,19.882,12.770
19.940,82.110,19.905,12.550
20.040,82.590,19.932,12.820
19.990,82.880,19.957,12.770
20.210,83.210,19.985,12.820
20.230,83.450,20.007,12.820
20.210,82.970,20.035,12.770
19.990,83.350,20.061,12.820
20.240,82.160,20.087,12.340
20.200,82.400,20.111,12.770
20.130,82.200,20.139,12.610
20.100,83.020,20.166,12.770
20.090,83.400,20.192,12.820
20.000,82.300,20.218,12.500
19.560,82.300,20.244,12.870
19.590,82.680,20.268,12.770
19.760,83.070,20.293,12.870
19.870,83.400,20.319,12.710
19.900,82.440,20.345,12.390
19.820,81.920,20.372,12.660
19.920,82.350,20.391,12.820
19.730,82.730,20.421,12.770
19.740,82.110,20.447,12.820
19.690,82.440,20.473,12.820
19.750,81.820,20.499,12.550
19.560,82.490,20.525,12.870
19.700,81.870,20.550,12.660
19.700,82.350,20.575,12.870
19.830,82.680,20.605,12.820
19.880,81.960,20.630,12.820
19.810,82.400,20.655,12.770
19.870,82.160,20.682,12.710
19.850,82.010,20.708,12.770
19.950,82.400,20.733,12.820
19.980,82.730,20.759,12.820
20.040,82.540,20.786,12.820
20.050,82.200,20.812,12.820
19.820,82.200,20.837,12.710
19.960,82.440,20.863,12.870
19.970,82.160,20.889,12.550
20.080,82.590,20.913,12.820
20.090,82.350,20.939,12.820
20.090,82.540,20.966,12.770
19.840,82.060,20.992,12.770
19.910,82.400,21.019,12.770
19.930,82.440,21.045,12.820
19.990,82.350,21.071,12.820
20.130,82.160,21.097,12.820
20.150,82.590,21.122,12.770
20.200,82.400,21.147,12.770
20.150,82.110,21.175,12.820
20.200,82.440,21.204,12.820
20.260,82.160,21.228,12.770
20.220,82.200,21.254,12.770
20.220,81.820,21.282,12.660
20.240,82.160,21.307,12.770
20.320,81.920,21.332,12.710
20.210,82.300,21.360,12.820
20.330,81.960,21.386,12.770
20.220,82.300,21.411,12.870
20.340,81.870,21.438,12.820
20.430,82.250,21.465,12.820
20.440,82.250,21.490,12.770
20.470,82.490,21.518,12.820
20.540,81.920,21.548,12.820
20.490,82.250,21.569,12.820
20.610,82.640,21.597,12.770
20.610,82.400,21.623,12.820
20.540,82.060,21.649,12.710
20.050,82.350,21.711,12.820
19.920,81.870,21.751,12.820
19.900,82.250,21.772,12.770
20.060,82.540,21.799,12.820
20.170,82.010,21.825,12.820
20.240,82.350,21.853,12.820
20.250,82.680,21.876,12.770
20.480,82.920,21.903,12.820
20.390,83.260,21.931,12.770
20.420,83.550,21.957,12.820
20.420,82.300,21.983,12.710
20.440,82.250,22.009,12.710
20.400,82.300,22.036,12.820
20.420,82.440,22.062,12.820
20.420,82.010,22.089,12.820
20.340,82.350,22.114,12.770
20.490,82.640,22.140,12.820
20.550,81.960,22.168,12.820
20.490,82.300,22.192,12.770
20.540,81.680,22.221,12.500
20.440,82.110,22.245,12.770
20.490,82.400,22.270,12.820
20.580,82.680,22.297,12.770
20.600,82.200,22.322,12.820
20.670,82.300,22.348,12.710
20.740,82.590,22.374,12.770
20.760,82.060,22.401,12.820
20.740,82.490,22.427,12.770
20.880,82.060,22.453,12.660
20.830,82.300,22.480,12.820
20.880,82.250,22.506,12.710
21.020,81.770,22.534,12.610
20.870,82.160,22.561,12.770
20.940,82.490,22.585,12.770
20.980,82.010,22.613,12.660
21.000,82.110,22.639,12.770
21.080,82.490,22.663,12.770
21.020,81.920,22.690,12.820
21.100,82.350,22.718,12.820
21.120,81.730,22.742,12.550
21.080,82.200,22.768,12.770
21.200,82.590,22.794,12.770
21.160,82.350,22.820,12.770
21.140,82.250,22.845,12.770
