Axial_load,Confining_Pressure,Displesment,Pore_Pressure
15.820,39.900,25.036,3.350
16.020,40.480,25.063,3.670
16.160,39.620,25.088,3.190
16.100,40.620,25.113,3.620
16.190,40.240,25.141,3.080
16.360,40.380,25.164,3.830
16.280,39.860,25.194,3.030
16.400,41.000,25.216,3.940
16.610,39.710,25.242,3.670
16.420,40.290,25.285,3.240
16.600,40.050,25.306,3.030
16.660,40.090,25.333,3.240
16.840,40.670,25.357,3.670
16.870,39.660,25.382,3.400
16.820,40.140,25.408,3.190
17.010,40.570,25.435,4.040
17.230,40.190,25.459,3.780
17.200,40.190,25.486,3.510
17.190,40.190,25.512,3.400
17.130,40.290,25.539,3.400
17.000,40.290,25.586,3.400
17.180,40.290,25.634,3.300
17.150,40.380,25.690,3.240
17.270,40.330,25.746,3.190
17.100,40.430,25.791,3.460
17.150,40.430,25.811,3.510
17.010,40.480,25.838,3.560
16.930,40.480,25.866,3.510
16.990,40.570,25.892,3.510
16.950,40.570,25.916,3.460
16.960,40.530,25.943,3.460
16.840,40.570,25.967,3.460
16.880,40.620,25.994,3.460
17.030,40.620,26.018,3.400
16.480,40.620,26.072,3.350
16.630,40.720,26.126,3.300
16.710,40.720,26.148,3.240
16.750,40.720,26.175,3.240
16.980,40.810,26.201,3.300
16.980,40.860,26.227,3.240
16.830,40.090,26.257,3.510
16.860,39.900,26.278,3.780
16.860,40.810,26.303,3.670
16.930,39.470,26.329,3.780
16.780,39.230,26.353,3.460
16.620,40.140,26.380,3.190
16.670,40.480,26.406,3.560
16.630,40.480,26.432,3.720
16.500,40.050,26.455,3.670
16.640,40.050,26.496,3.030
16.550,40.190,26.521,3.510
16.880,40.190,26.549,3.510
16.810,40.240,26.572,3.460
16.970,40.240,26.598,3.460
17.050,40.290,26.627,3.400
17.190,40.290,26.650,3.350
17.220,40.330,26.675,3.300
17.260,40.330,26.703,3.240
17.390,40.380,26.728,3.300
17.310,40.430,26.754,3.240
17.230,40.620,26.810,3.190
17.270,39.950,26.862,3.350
17.070,40.770,26.883,3.400
17.150,40.090,26.906,3.670
17.180,40.380,26.934,3.350
17.270,39.710,26.962,3.400
17.350,40.670,26.985,3.780
17.340,39.420,27.010,3.190
17.410,40.570,27.035,3.670
17.410,39.230,27.063,3.190
17.410,40.240,27.087,3.240
17.450,40.380,27.115,3.880
17.260,39.280,27.149,3.620
17.660,39.380,27.193,3.720
17.700,39.420,27.253,3.510
17.660,39.380,27.305,3.720
17.850,39.660,27.364,3.400
17.920,40.190,27.423,3.140
17.840,40.910,27.490,3.780
17.690,40.000,27.555,3.780
17.710,40.670,27.614,3.720
17.900,40.290,27.671,3.720
18.030,39.900,27.734,3.460
17.840,39.470,27.757,3.080
17.960,40.090,27.783,3.400
18.110,40.090,27.809,3.350
18.130,40.140,27.833,3.300
18.250,40.190,27.860,3.300
18.230,40.190,27.886,3.240
18.290,40.290,27.912,3.240
18.250,40.240,27.937,3.300
18.240,40.330,27.964,3.350
18.220,40.330,27.989,3.240
18.240,40.330,28.015,3.240
18.400,40.380,28.040,3.190
18.490,40.380,28.067,3.190
18.410,40.430,28.093,3.400
18.600,40.530,28.119,3.400
18.530,40.480,28.143,3.300
18.540,40.480,28.170,3.240
18.250,40.570,28.197,3.240
18.340,40.570,28.222,3.190
18.320,40.570,28.249,3.140
18.290,40.570,28.274,3.190
18.420,40.620,28.298,3.140
18.300,40.670,28.325,3.080
18.310,40.670,28.351,3.300
18.320,40.670,28.377,3.300
18.140,40.670,28.421,3.240
18.050,40.720,28.487,3.030
18.340,40.810,28.540,3.030
18.080,40.860,28.613,3.350
17.810,39.660,28.657,3.080
17.750,39.760,28.683,3.400
17.740,39.420,28.709,3.670
17.570,40.430,28.732,3.670
17.660,39.810,28.760,3.720
17.730,39.520,28.786,3.620
17.730,40.140,28.828,3.560
17.860,39.810,28.851,3.830
17.860,39.760,28.876,3.780
17.940,39.230,28.902,3.460
17.930,40.430,28.929,3.460
17.810,39.900,28.956,3.780
17.720,40.430,28.979,3.300
17.850,39.090,29.006,3.460
17.930,40.140,29.033,3.140
17.880,41.000,29.061,3.670
17.970,40.430,29.085,3.240
18.080,40.770,29.110,3.240
18.120,40.570,29.139,3.190
18.060,40.290,29.163,3.830
18.140,40.050,29.190,3.830
18.150,39.760,29.215,3.400
18.250,40.380,29.240,3.560
18.130,41.000,29.266,3.830
18.050,39.180,29.292,3.300
18.000,40.090,29.318,3.460
18.180,40.960,29.344,3.780
17.940,39.900,29.378,3.670
18.250,39.330,29.431,3.190
18.060,40.670,29.501,3.350
18.160,40.090,29.561,3.620
16.520,40.290,29.680,3.460
16.650,39.520,29.719,3.720
16.780,40.720,29.742,3.620
15.310,40.330,29.833,3.940
15.300,39.660,29.876,3.670
15.720,39.380,29.902,3.720
16.040,40.380,29.923,3.880
16.050,40.330,29.952,3.620
16.200,39.330,29.979,3.620
16.450,39.470,30.002,3.560
16.620,40.720,30.029,3.880
16.580,39.230,30.055,3.620
16.630,40.380,30.081,3.460
16.660,40.530,30.107,3.670
16.900,39.420,30.133,3.620
17.040,40.240,30.159,3.880
17.060,39.710,30.186,3.510
17.160,39.950,30.211,3.510
17.200,40.770,30.238,3.670
17.280,39.710,30.263,3.240
16.120,40.330,30.333,3.720
16.370,39.900,30.375,3.350
16.690,40.330,30.404,3.780
16.630,39.520,30.425,3.560
16.670,39.660,30.450,3.720
16.810,39.710,30.481,3.350
16.790,40.570,30.504,3.560
17.000,39.810,30.529,3.140
17.070,40.000,30.555,3.620
17.040,39.330,30.582,3.300
17.110,40.380,30.607,3.300
17.120,39.620,30.632,3.240
17.370,39.660,30.657,3.460
17.290,39.380,30.683,3.030
17.190,40.620,30.733,3.190
17.460,39.810,30.794,3.400
17.380,40.380,30.854,3.400
17.710,40.570,30.916,3.510
17.520,41.050,30.968,3.780
17.870,39.950,31.021,3.780
17.680,40.190,31.066,3.510
17.990,40.140,31.125,3.400
18.100,40.190,31.182,3.350
18.220,40.290,31.236,3.300
17.780,40.240,31.261,3.300
18.060,40.290,31.287,3.240
18.130,40.290,31.312,3.350
18.160,40.290,31.339,3.240
18.260,40.330,31.366,3.240
18.490,40.380,31.390,3.240
18.430,40.380,31.416,3.190
18.550,40.480,31.444,3.140
18.620,40.430,31.469,3.190
18.520,40.530,31.494,3.510
18.430,40.570,31.521,3.510
18.490,40.570,31.547,3.510
18.370,40.570,31.570,3.460
18.450,40.570,31.598,3.460
18.450,40.570,31.624,3.400
18.560,40.620,31.651,3.400
18.360,40.670,31.674,3.350
18.320,40.670,31.701,3.350
18.290,40.720,31.726,3.350
18.300,40.770,31.754,3.300
18.180,40.810,31.778,3.300
18.060,40.810,31.805,3.300
17.830,40.770,31.831,3.030
17.890,40.570,31.856,3.670
17.820,40.140,31.879,3.720
18.000,39.710,31.906,3.350
17.630,39.760,31.932,3.240
17.580,41.100,31.960,3.830
17.650,40.330,31.983,3.880
17.700,40.050,32.007,3.190
17.680,40.770,32.036,3.830
17.840,39.620,32.061,3.620
17.790,39.470,32.088,3.030
17.860,40.620,32.112,3.720
17.620,38.990,32.139,3.080
17.810,40.290,32.165,3.240
17.720,40.770,32.188,3.620
17.910,39.710,32.216,3.190
17.710,40.910,32.242,3.350
18.050,40.240,32.270,3.560
18.270,39.090,32.294,3.030
18.160,39.810,32.320,2.930
18.120,40.860,32.346,3.400
18.290,39.420,32.371,3.670
16.780,40.190,32.448,3.190
17.130,39.280,32.473,3.190
17.120,40.620,32.497,3.830
17.090,40.330,32.524,3.300
17.220,40.330,32.552,3.350
17.250,40.240,32.575,3.720
17.350,39.900,32.603,3.460
17.320,39.900,32.629,3.300
17.340,39.760,32.653,3.190
17.490,40.330,32.678,3.190
17.650,40.770,32.705,3.510
17.660,40.090,32.728,3.780
17.750,39.810,32.754,3.400
17.690,38.750,32.777,3.080
17.800,39.810,32.805,3.240
17.750,40.960,32.831,3.620
17.700,40.330,32.859,3.720
17.890,40.240,32.885,3.460
17.750,40.240,32.910,3.510
17.840,40.290,32.936,3.400
17.780,40.240,32.962,3.400
17.830,40.290,32.988,3.300
17.980,40.290,33.013,3.350
18.090,40.380,33.038,3.300
18.080,40.330,33.064,3.300
18.230,40.430,33.091,3.190
18.170,40.380,33.116,3.190
18.250,40.430,33.144,3.140
18.150,40.380,33.168,3.140
18.200,40.430,33.193,3.080
18.170,40.430,33.218,3.080
18.140,40.480,33.245,3.080
18.190,40.480,33.270,3.080
18.200,40.530,33.295,2.980
18.140,40.570,33.323,3.300
18.320,40.620,33.348,3.350
18.270,40.670,33.374,3.300
18.420,40.620,33.400,3.350
18.390,40.670,33.424,3.460
18.520,40.720,33.451,3.400
18.350,40.720,33.477,3.350
18.340,40.720,33.502,3.350
18.410,40.810,33.530,3.240
18.380,40.770,33.553,3.190
15.530,40.480,33.671,3.880
15.640,40.050,33.730,3.720
15.720,39.620,33.783,3.720
15.760,40.480,33.837,3.620
15.940,40.430,33.890,3.670
15.970,39.760,33.939,3.720
15.990,40.190,34.001,3.460
16.090,40.530,34.056,3.350
16.180,39.280,34.114,3.350
16.320,39.810,34.169,3.350
16.390,40.810,34.221,3.140
16.610,39.380,34.282,3.460
16.370,40.190,34.322,3.350
16.520,40.000,34.347,3.460
16.650,39.620,34.374,3.240
16.760,40.860,34.398,3.400
16.820,39.810,34.425,3.460
16.820,40.240,34.449,3.140
16.750,40.670,34.475,3.460
16.910,40.620,34.501,3.300
16.840,40.620,34.526,3.300
16.780,40.620,34.553,3.560
16.820,39.620,34.579,3.460
16.810,40.290,34.603,3.460
16.910,40.000,34.628,3.240
16.890,40.380,34.672,3.510
17.000,39.760,34.732,3.300
17.030,39.570,34.782,3.080
16.950,39.900,34.842,3.240
17.040,40.810,34.900,3.460
16.990,39.860,34.966,3.300
16.850,40.140,35.023,3.400
16.690,39.660,35.049,3.460
16.770,40.000,35.077,3.080
16.870,40.960,35.102,3.670
17.000,40.620,35.147,3.460
16.950,39.570,35.201,3.030
16.570,40.620,35.258,3.400
16.660,40.430,35.294,3.460
16.820,39.040,35.320,2.980
16.810,39.570,35.344,3.350
16.860,40.910,35.369,3.510
16.920,39.420,35.396,3.300
16.900,40.530,35.422,3.300
16.900,40.240,35.448,3.400
16.990,39.950,35.480,3.300
16.850,40.570,35.540,3.350
17.090,40.670,35.589,3.190
17.150,40.190,35.639,3.400
17.340,40.240,35.690,3.240
17.450,40.290,35.747,3.240
17.540,40.330,35.811,3.460
17.650,40.380,35.870,3.190
17.740,40.380,35.928,3.080
17.580,40.430,35.988,2.930
17.570,40.530,36.054,3.460
16.320,39.330,36.147,3.190
15.810,40.290,36.224,3.990
15.710,39.330,36.245,3.940
15.820,40.860,36.272,3.880
15.800,39.090,36.295,3.880
15.850,40.620,36.325,3.830
15.470,39.380,36.380,3.880
15.430,40.770,36.403,3.880
15.630,40.530,36.429,3.830
15.800,39.420,36.454,3.780
15.790,40.670,36.481,3.720
15.800,39.900,36.505,3.830
15.910,40.000,36.532,3.830
15.990,40.190,36.557,3.830
16.080,40.190,36.583,3.720
15.900,40.240,36.621,3.670
16.130,40.240,36.669,3.670
16.320,40.330,36.725,3.560
16.130,40.290,36.750,3.560
16.220,40.380,36.780,3.510
16.200,40.380,36.806,3.460
16.210,40.380,36.832,3.460
16.120,40.430,36.861,3.400
16.030,40.530,36.926,3.400
16.110,40.670,36.977,3.300
16.200,39.330,37.037,3.350
16.420,40.670,37.093,3.460
16.350,39.660,37.119,3.350
16.450,40.960,37.145,3.460
16.580,41.000,37.170,3.460
16.640,40.240,37.194,3.620
16.580,39.950,37.220,3.400
16.590,39.140,37.247,3.460
16.630,40.050,37.272,3.240
14.060,40.430,37.389,3.620
14.090,40.380,37.430,3.620
14.360,39.570,37.454,3.620
14.540,39.280,37.481,3.560
14.550,39.380,37.509,3.670
14.650,39.330,37.533,3.620
14.640,40.860,37.557,3.460
14.760,39.950,37.582,3.830
14.770,39.380,37.611,3.350
14.690,39.860,37.649,3.350
14.800,40.810,37.679,3.510
14.910,39.570,37.705,3.670
14.960,40.910,37.729,3.460
15.170,39.570,37.757,3.560
15.270,39.570,37.782,3.510
15.190,40.240,37.806,3.190
15.390,40.570,37.832,3.780
15.520,40.050,37.857,3.670
15.590,40.290,37.884,3.510
15.510,40.430,37.909,3.350
15.440,40.770,37.936,3.460
15.620,40.330,37.963,3.560
15.640,40.380,37.988,3.510
15.720,39.900,38.012,3.620
15.700,39.570,38.038,3.190
15.740,40.570,38.064,3.190
15.800,40.810,38.091,3.460
15.850,39.660,38.117,3.620
15.820,39.090,38.143,3.400
15.730,40.050,38.167,3.350
15.840,40.290,38.193,3.460
15.920,40.050,38.217,3.670
15.850,40.770,38.244,3.670
15.790,39.230,38.269,3.300
15.770,40.810,38.296,3.400
15.870,40.330,38.320,3.510
15.850,39.950,38.347,3.460
15.930,40.380,38.370,3.300
15.850,40.240,38.395,3.240
16.010,40.190,38.420,3.350
16.030,40.190,38.446,3.300
16.140,40.240,38.475,3.350
16.050,40.240,38.498,3.300
16.120,40.240,38.526,3.240
16.100,40.240,38.551,3.240
16.140,40.290,38.576,3.300
16.190,40.330,38.600,3.190
16.270,40.330,38.627,3.190
16.240,40.330,38.651,3.140
16.330,40.380,38.678,3.080
16.380,40.380,38.702,3.190
16.330,40.380,38.727,3.240
16.300,40.430,38.754,3.350
16.380,40.430,38.782,3.240
16.340,40.430,38.805,3.190
16.420,40.480,38.830,3.140
16.360,40.480,38.858,3.080
16.450,40.570,38.886,3.140
16.450,40.530,38.910,3.460
16.480,40.570,38.937,3.350
16.370,40.620,38.961,3.190
16.500,40.620,38.988,3.140
16.520,40.670,39.013,3.080
16.580,40.620,39.036,3.240
16.610,40.720,39.063,3.350
16.640,40.670,39.089,3.240
16.650,40.770,39.114,3.240
16.660,40.720,39.141,3.190
16.560,40.770,39.167,3.460
16.410,40.810,39.207,3.240
16.570,40.810,39.233,3.240
16.500,39.620,39.260,2.930
15.960,40.770,39.290,3.720
15.350,39.810,39.368,3.880
15.150,39.520,39.431,3.780
15.140,41.000,39.493,3.880
15.130,40.140,39.549,3.830
15.440,40.140,39.600,3.670
15.260,40.240,39.627,3.720
15.390,40.240,39.651,3.670
15.500,40.290,39.679,3.670
15.590,40.330,39.704,3.670
15.680,40.380,39.730,3.620
15.730,40.530,39.757,3.670
15.740,40.050,39.785,3.350
15.730,41.150,39.804,3.510
15.780,39.860,39.830,3.400
15.860,40.290,39.858,3.510
15.790,40.620,39.884,3.510
15.910,41.100,39.910,3.670
15.770,39.660,39.935,3.400
15.910,39.660,39.962,3.620
15.950,39.090,39.987,3.510
15.980,40.720,40.013,3.400
16.040,39.810,40.040,3.510
15.920,38.850,40.092,3.190
16.090,40.670,40.144,3.400
16.320,39.570,40.201,3.240
16.390,41.240,40.262,3.240
16.330,39.230,40.320,3.140
16.240,40.190,40.384,3.350
16.260,40.190,40.442,3.400
16.340,40.720,40.499,3.300
16.310,40.050,40.560,3.400
16.190,39.520,40.583,3.300
16.270,40.530,40.608,3.240
16.370,40.240,40.631,3.350
16.360,39.180,40.661,3.300
16.020,40.530,40.685,3.030
16.310,40.620,40.710,3.350
16.330,39.620,40.737,2.980
16.270,40.810,40.758,3.190
16.270,39.330,40.788,3.240
16.060,40.140,40.819,3.300
16.160,40.720,40.884,3.510
16.100,39.470,40.933,3.460
16.110,40.000,40.989,3.240
15.900,40.290,41.014,3.190
16.010,39.660,41.038,3.460
16.010,40.380,41.067,3.300
16.060,40.290,41.091,3.350
16.080,39.900,41.117,3.030
16.120,39.950,41.144,3.190
16.030,39.380,41.170,3.190
16.060,40.430,41.197,3.080
16.140,41.100,41.254,3.560
16.150,39.620,41.312,3.030
16.030,40.910,41.376,3.510
16.270,39.660,41.436,3.460
16.180,39.660,41.459,3.190
16.270,40.090,41.486,3.350
16.270,39.860,41.512,3.560
16.370,39.280,41.535,3.350
16.450,39.860,41.562,3.240
16.480,40.190,41.589,3.560
16.390,38.990,41.612,3.240
16.450,40.090,41.638,3.240
16.450,41.050,41.667,3.460
16.750,40.910,41.725,3.460
16.650,39.660,41.785,3.240
16.750,39.950,41.845,3.350
16.740,40.860,41.896,3.400
16.010,40.720,41.981,3.460
16.210,39.140,42.020,3.400
16.290,39.860,42.046,3.400
16.490,40.960,42.072,3.560
16.420,40.140,42.097,3.460
16.610,39.380,42.125,3.190
16.460,38.850,42.153,3.030
16.580,40.290,42.188,3.190
16.800,40.960,42.216,3.460
16.780,39.570,42.239,3.240
16.800,39.620,42.266,3.140
16.320,40.670,42.337,3.300
15.760,39.900,42.392,3.350
16.010,39.280,42.447,3.240
15.030,40.430,42.527,3.940
15.080,39.660,42.592,3.830
15.370,40.810,42.654,3.780
15.410,40.720,42.711,3.780
15.300,39.810,42.761,3.780
15.450,39.470,42.817,3.620
15.580,40.380,42.874,3.620
15.440,40.480,42.927,3.720
15.770,40.430,42.981,3.720
15.590,39.330,43.044,3.560
15.380,40.190,43.089,3.300
15.480,40.770,43.113,3.460
15.490,39.950,43.140,3.510
15.620,39.570,43.165,3.400
15.440,40.530,43.192,3.190
15.570,39.660,43.220,3.400
15.630,39.420,43.246,3.240
15.710,40.670,43.271,3.240
15.570,40.770,43.296,3.240
15.640,40.090,43.322,3.620
15.670,40.910,43.346,3.460
15.670,40.190,43.373,3.300
15.650,39.180,43.400,3.460
15.690,39.570,43.425,3.460
15.560,40.240,43.448,3.400
15.440,40.290,43.481,3.400
15.710,40.290,43.541,3.350
15.820,40.330,43.595,3.350
15.840,40.380,43.644,3.300
15.730,40.430,43.666,3.240
15.510,40.380,43.734,3.190
15.610,40.430,43.775,3.140
15.840,40.480,43.801,3.190
15.800,40.530,43.826,3.190
15.840,40.530,43.853,3.140
15.950,40.570,43.880,3.140
16.010,40.620,43.907,3.080
15.930,40.620,43.933,2.980
15.900,40.670,43.958,3.030
15.940,40.670,43.984,2.980
16.080,40.770,44.012,2.980
16.160,40.770,44.036,3.350
16.050,40.770,44.065,3.300
15.820,40.860,44.091,3.350
15.510,40.570,44.155,3.460
15.520,40.290,44.181,3.560
14.040,40.430,44.264,3.300
14.070,41.100,44.288,3.460
14.270,39.950,44.316,3.400
14.350,39.520,44.341,3.460
14.340,39.760,44.366,3.350
14.590,40.530,44.393,3.350
14.580,40.480,44.417,3.400
14.600,39.710,44.444,3.030
14.750,40.530,44.474,3.300
14.720,39.860,44.496,3.350
14.850,39.810,44.523,3.300
14.780,40.480,44.547,3.240
14.730,40.240,44.573,3.510
14.650,39.380,44.601,3.300
14.740,40.570,44.625,3.400
14.430,40.620,44.669,3.460
14.460,39.330,44.720,3.510
14.510,39.860,44.755,3.240
14.760,40.570,44.783,3.350
14.780,40.330,44.808,3.460
14.870,40.190,44.832,3.460
14.860,39.380,44.859,3.080
14.880,40.960,44.884,3.350
14.980,40.480,44.914,3.400
15.020,39.710,44.937,3.350
15.110,39.230,44.961,3.140
15.100,40.330,44.989,3.140
15.160,41.150,45.015,3.350
15.200,39.620,45.039,3.240
15.180,39.280,45.065,3.300
15.150,40.720,45.091,3.400
15.220,40.810,45.115,3.350
15.380,39.280,45.136,3.350
15.270,40.330,45.167,3.400
15.420,41.100,45.192,3.620
15.580,39.620,45.219,3.240
15.540,40.530,45.244,3.400
15.640,40.090,45.269,3.510
15.620,39.280,45.296,3.240
15.610,40.620,45.321,3.350
15.640,40.050,45.347,3.400
15.390,40.140,45.373,3.400
15.450,39.760,45.398,3.140
15.580,40.720,45.423,3.400
15.670,39.660,45.450,3.140
15.660,40.430,45.477,3.080
15.660,41.100,45.501,3.560
15.820,39.330,45.527,3.240
15.750,40.720,45.552,3.240
15.890,40.240,45.579,3.720
15.760,39.520,45.605,3.300
15.850,40.290,45.630,3.460
15.730,39.860,45.656,3.350
15.580,40.770,45.679,3.400
15.730,39.570,45.706,3.300
15.680,39.620,45.732,3.030
15.760,39.520,45.757,3.300
15.540,40.330,45.784,3.460
15.620,39.760,45.810,3.300
15.670,40.140,45.836,3.460
15.530,40.620,45.862,3.510
15.530,39.470,45.888,3.240
15.460,39.470,45.912,3.400
15.400,40.000,45.936,3.350
15.500,39.140,45.963,3.300
15.500,39.140,45.989,3.240
15.380,40.480,46.014,3.350
15.540,40.090,46.040,3.300
15.640,39.950,46.067,3.080
15.740,40.770,46.093,3.350
15.810,39.280,46.120,3.190
15.860,40.290,46.144,3.190
16.040,40.090,46.170,3.350
16.080,40.090,46.196,3.510
16.040,39.860,46.223,3.400
14.900,39.660,46.289,3.720
14.680,40.620,46.358,3.720
14.880,40.570,46.419,3.670
15.170,39.570,46.478,3.720
15.040,39.520,46.516,3.620
15.040,40.050,46.546,3.460
15.090,40.290,46.571,3.620
15.210,40.290,46.597,3.620
15.280,40.290,46.624,3.560
15.380,40.290,46.650,3.560
15.420,40.330,46.677,3.460
15.410,40.380,46.702,3.560
15.480,40.380,46.727,3.510
15.520,40.430,46.753,3.400
15.430,40.380,46.806,3.460
15.390,40.430,46.867,3.400
15.660,40.480,46.922,3.350
15.630,40.530,46.980,3.240
15.530,40.530,47.012,3.510
15.700,40.530,47.039,3.620
15.470,40.570,47.087,3.670
15.690,40.570,47.145,3.560
15.340,40.670,47.183,3.620
15.630,40.670,47.211,3.620
15.670,40.670,47.236,3.560
15.760,40.720,47.262,3.560
15.650,40.720,47.286,3.510
15.730,40.720,47.313,3.620
15.800,40.810,47.339,3.510
15.630,40.810,47.367,3.510
15.750,40.810,47.392,3.510
15.840,40.860,47.418,3.510
15.630,39.040,47.467,3.460
15.810,40.770,47.530,3.460
15.700,40.910,47.551,3.460
15.820,40.570,47.578,3.620
15.800,39.280,47.604,3.400
15.850,39.330,47.629,3.300
15.820,40.910,47.657,3.560
15.710,40.050,47.682,3.510
15.840,39.810,47.707,3.460
15.740,39.380,47.732,3.240
15.800,40.190,47.758,3.460
15.510,39.280,47.782,3.300
15.730,40.380,47.810,3.560
15.800,39.900,47.836,3.400
15.660,40.910,47.860,3.510
15.630,40.240,47.889,3.400
15.120,39.040,47.951,3.140
14.810,40.430,48.019,3.240
14.810,39.420,48.082,3.350
14.480,40.140,48.108,3.460
14.650,39.570,48.130,3.400
14.490,40.090,48.160,3.400
14.500,40.620,48.184,3.510
14.490,39.230,48.209,3.510
14.420,38.940,48.230,3.460
14.440,41.000,48.259,3.670
14.660,39.900,48.303,3.620
14.400,39.620,48.366,3.560
14.390,40.380,48.389,3.670
14.350,39.950,48.418,3.620
14.480,40.720,48.445,3.670
14.620,39.900,48.467,3.620
14.780,39.420,48.497,3.510
14.790,39.330,48.520,3.460
14.880,40.430,48.546,3.460
15.050,40.530,48.573,3.510
15.080,39.620,48.601,3.560
15.040,40.810,48.625,3.400
15.160,40.330,48.650,3.560
15.270,39.140,48.679,3.350
15.200,40.000,48.705,3.400
15.060,40.140,48.732,3.560
15.120,39.230,48.756,3.400
15.080,40.810,48.784,3.350
15.200,40.860,48.808,3.460
15.240,40.190,48.833,3.460
15.110,40.380,48.860,3.300
15.160,40.720,48.885,3.350
14.980,39.520,48.919,3.240
14.660,39.660,48.989,3.300
14.770,40.910,49.044,3.560
14.000,39.380,49.108,3.720
13.440,39.950,49.175,3.720
13.750,40.910,49.230,3.780
13.690,41.050,49.268,3.780
14.030,38.940,49.295,3.720
13.850,40.190,49.318,3.670
13.900,40.960,49.346,3.830
13.930,39.660,49.373,3.830
13.930,39.520,49.397,3.720
13.850,40.670,49.423,3.720
13.960,39.950,49.447,3.830
13.950,39.090,49.473,3.620
13.830,40.430,49.502,3.620
13.420,40.810,49.528,3.720
13.400,39.860,49.553,3.460
13.460,40.720,49.576,3.510
13.420,40.380,49.604,3.720
13.470,39.330,49.630,3.620
13.350,39.860,49.656,3.400
13.330,40.960,49.679,3.620
13.450,40.810,49.706,3.620
13.520,40.240,49.732,3.460
13.580,39.570,49.760,3.400
13.400,39.620,49.783,3.400
13.530,41.390,49.832,3.460
13.670,39.900,49.889,3.460
13.020,39.470,49.949,3.240
13.150,40.530,49.974,3.300
13.300,40.670,50.001,3.300
13.090,40.380,50.026,3.400
13.240,39.330,50.049,3.400
13.060,39.760,50.077,3.400
13.220,40.860,50.103,3.460
12.700,40.190,50.159,3.620
12.520,39.380,50.186,3.560
12.570,39.660,50.211,3.400
12.480,40.860,50.239,3.560
12.520,40.570,50.263,3.620
12.340,39.950,50.291,3.670
12.360,38.900,50.333,3.460
12.230,40.240,50.379,3.350
12.000,40.330,50.424,3.460
12.200,40.530,50.479,3.510
12.310,39.810,50.529,3.510
11.330,40.050,50.607,3.560
11.540,39.660,50.643,3.400
11.720,40.670,50.665,3.350
11.950,40.050,50.696,3.400
12.210,39.140,50.721,3.350
12.260,39.860,50.744,3.300
12.420,40.090,50.772,3.510
12.490,39.950,50.795,3.350
12.490,40.770,50.820,3.460
12.590,39.090,50.849,3.350
12.770,40.530,50.875,3.350
12.740,39.810,50.899,3.400
12.790,39.470,50.925,3.300
12.850,41.100,50.951,3.460
12.750,39.420,50.978,3.300
12.730,40.860,51.005,3.400
12.860,40.770,51.027,3.460
12.740,39.520,51.059,3.080
12.750,40.810,51.081,3.510
12.780,39.860,51.109,3.460
12.820,39.380,51.134,3.460
11.850,40.720,51.179,3.300
11.960,40.620,51.231,3.400
11.840,39.760,51.261,3.510
11.980,40.960,51.287,3.460
12.000,40.330,51.312,3.560
11.840,39.570,51.339,3.300
11.780,40.570,51.364,3.350
11.890,39.570,51.411,3.350
11.840,40.720,51.453,3.300
11.820,40.140,51.477,3.510
11.770,39.900,51.502,3.460
11.440,39.620,51.528,3.240
11.480,41.150,51.556,3.460
11.440,40.050,51.582,3.240
11.360,40.910,51.609,3.350
11.170,39.760,51.633,3.400
11.390,40.860,51.659,3.300
11.470,40.430,51.686,3.400
11.500,40.290,51.713,3.190
11.600,40.810,51.739,3.300
11.660,39.810,51.764,3.670
11.640,38.940,51.789,3.400
11.550,40.770,51.815,3.510
11.680,40.810,51.842,3.670
11.620,39.470,51.867,3.560
11.700,39.280,51.893,3.560
11.610,39.900,51.955,3.350
11.870,40.960,52.013,3.510
11.710,40.380,52.039,3.620
11.880,39.520,52.068,3.510
11.850,40.860,52.090,3.400
11.970,39.620,52.118,3.400
12.120,39.520,52.142,3.350
12.110,40.910,52.169,3.510
12.160,39.760,52.195,3.460
12.170,39.330,52.221,3.190
12.240,40.480,52.246,3.190
12.290,40.770,52.269,3.400
12.260,39.660,52.296,3.350
12.200,39.620,52.323,3.190
12.100,40.570,52.347,3.300
11.920,40.430,52.375,3.460
11.760,39.380,52.399,3.140
11.570,40.720,52.429,3.240
11.460,40.050,52.451,3.350
11.460,38.900,52.479,3.140
11.580,39.470,52.503,3.140
11.630,40.960,52.531,3.350
11.680,39.810,52.556,3.350
11.660,39.280,52.613,3.080
11.660,40.430,52.666,3.350
11.940,39.280,52.732,3.030
11.650,39.620,52.790,3.080
11.770,40.330,52.845,3.140
11.510,40.960,52.894,3.300
11.680,39.570,52.916,3.240
11.470,40.860,52.947,3.190
11.810,41.000,52.998,3.510
11.710,40.190,53.066,3.460
11.780,39.950,53.126,3.030
11.710,41.000,53.153,3.190
11.770,39.280,53.179,3.080
11.960,39.040,53.205,3.300
12.020,40.720,53.233,3.350
12.140,39.860,53.261,3.400
12.210,39.040,53.288,3.400
12.170,40.330,53.312,3.240
12.060,40.530,53.341,3.240
11.910,40.960,53.383,3.350
12.280,40.960,53.409,3.460
12.510,40.090,53.433,3.400
12.520,39.620,53.461,3.300
12.660,39.230,53.488,3.190
12.690,39.900,53.515,3.030
12.500,40.720,53.539,3.460
12.740,41.150,53.566,3.460
12.840,39.860,53.592,3.400
12.750,40.290,53.618,3.190
12.790,40.480,53.641,3.350
12.870,39.420,53.670,3.190
12.820,40.190,53.696,3.300
12.730,39.140,53.730,3.080
12.800,40.620,53.763,3.080
