Axial_load,Confining_Pressure,Displesment,Pore_Pressure
27.000,63.430,18.107,-0.320
27.160,63.520,18.135,-0.320
27.310,63.520,18.161,-0.370
27.350,63.520,18.186,-0.370
27.380,63.570,18.215,-0.420
27.330,63.620,18.240,-0.370
27.390,63.570,18.265,-0.480
27.490,63.620,18.291,-0.530
27.340,63.380,18.318,-0.690
27.490,63.380,18.343,-0.740
27.420,63.430,18.369,-0.740
27.520,63.520,18.395,-0.740
27.600,63.470,18.422,-0.740
27.510,63.570,18.447,-0.850
27.700,63.620,18.474,-0.850
27.670,63.570,18.498,-0.850
27.670,63.040,18.523,-0.900
27.660,63.470,18.549,-0.900
27.450,63.520,18.580,-1.120
27.490,63.520,18.601,-1.060
27.570,63.570,18.627,-1.120
27.630,63.620,18.654,-1.120
27.610,62.750,18.679,-1.650
27.540,63.430,18.704,-1.270
27.760,63.470,18.728,-1.220
27.860,63.520,18.756,-1.330
27.740,63.520,18.785,-1.330
27.970,63.620,18.809,-1.330
28.040,63.570,18.837,-1.380
28.130,63.090,18.861,-1.700
28.190,63.140,18.889,-1.700
28.210,63.190,18.915,-1.810
28.340,63.230,18.942,-1.810
28.210,63.230,18.967,-1.860
28.380,63.280,18.993,-1.910
28.430,63.380,19.018,-1.860
28.500,63.380,19.043,-2.020
28.500,63.380,19.064,-2.020
28.480,63.430,19.095,-2.070
28.620,63.430,19.120,-2.070
28.540,63.430,19.144,-2.130
28.690,63.520,19.172,-2.180
28.770,63.570,19.198,-2.180
28.750,63.620,19.224,-2.230
28.660,63.620,19.251,-2.290
28.880,63.570,19.276,-2.290
28.770,63.520,19.301,-2.500
28.900,62.900,19.328,-2.820
28.910,62.990,19.354,-2.760
28.930,62.950,19.379,-2.820
29.030,62.990,19.405,-2.820
29.020,63.090,19.433,-2.920
28.900,63.090,19.458,-2.980
28.880,63.140,19.483,-2.980
28.850,63.190,19.511,-3.080
28.950,63.190,19.536,-3.080
29.030,63.230,19.562,-3.080
29.070,63.230,19.588,-3.140
29.120,63.280,19.615,-3.140
29.020,63.330,19.642,-3.190
29.110,63.380,19.666,-3.240
29.170,63.470,19.693,-3.240
28.930,63.470,19.716,-3.350
29.060,63.570,19.744,-3.350
29.180,63.570,19.772,-3.350
28.770,63.470,19.798,-3.460
28.980,63.520,19.823,-3.510
28.740,63.520,19.853,-3.460
28.850,63.570,19.876,-3.510
28.740,62.470,19.902,-3.830
28.300,61.890,19.932,-1.380
27.950,63.520,19.971,-0.740
28.060,63.570,19.999,-0.740
27.880,63.620,20.025,-0.740
27.630,63.090,20.051,-0.530
27.690,63.660,20.074,-0.320
27.650,63.660,20.099,-0.260
27.540,63.140,20.125,-0.530
27.740,62.280,20.150,-0.740
27.670,63.380,20.176,-0.530
27.860,62.510,20.201,-0.800
27.460,62.800,20.228,-0.580
27.550,62.850,20.254,-0.530
27.590,62.950,20.279,-0.420
27.670,62.990,20.306,-0.260
27.750,63.040,20.332,-0.100
27.610,63.230,20.354,2.450
27.010,63.470,20.395,3.620
26.980,63.570,20.419,3.510
26.970,63.620,20.446,3.460
26.880,63.090,20.474,3.300
27.130,62.990,20.503,3.080
27.090,63.330,20.526,3.510
27.210,63.330,20.551,3.400
27.140,63.380,20.579,3.240
27.370,63.430,20.605,3.300
27.420,63.470,20.632,3.190
27.540,63.520,20.658,3.190
27.550,63.570,20.683,3.140
27.690,62.850,20.709,2.980
27.440,63.040,20.735,3.080
27.670,63.090,20.760,3.140
27.610,63.090,20.787,3.030
27.660,63.140,20.813,2.980
27.740,63.190,20.838,3.080
27.780,63.190,20.862,3.140
27.840,63.280,20.887,3.030
27.990,63.280,20.916,2.980
27.940,63.380,20.941,2.930
27.940,63.380,20.965,2.930
27.930,63.380,20.991,2.870
27.930,63.430,21.018,3.190
27.450,63.470,21.045,3.080
27.760,63.470,21.074,3.030
27.850,63.520,21.096,3.030
27.860,63.520,21.124,2.930
27.960,63.570,21.150,2.930
27.910,63.620,21.174,2.820
27.670,62.750,21.201,3.030
27.690,63.520,21.227,3.190
27.790,63.710,21.254,3.300
27.800,63.230,21.278,3.140
27.860,63.380,21.305,3.190
27.990,63.520,21.329,3.190
28.000,63.660,21.353,3.190
27.860,63.570,21.378,3.240
27.910,63.570,21.406,3.190
27.830,62.850,21.434,2.770
27.790,63.140,21.454,2.450
27.610,63.430,21.482,3.030
27.840,63.430,21.510,2.980
27.940,63.470,21.535,2.930
28.040,63.520,21.561,2.820
27.980,63.570,21.587,2.870
28.000,63.570,21.612,2.820
27.990,63.620,21.637,2.770
27.930,63.090,21.663,2.500
27.930,63.140,21.689,2.390
27.860,63.140,21.713,2.390
27.990,63.190,21.741,2.660
28.080,63.280,21.766,2.660
28.100,63.280,21.792,2.610
28.190,63.280,21.820,2.550
28.410,63.330,21.848,2.550
28.110,63.330,21.869,2.500
27.670,63.380,21.896,2.450
28.180,63.430,21.923,2.390
28.280,63.430,21.951,2.450
28.350,63.430,21.975,2.450
28.310,63.520,22.000,2.340
28.450,63.470,22.026,2.340
28.430,63.570,22.053,2.870
28.500,63.570,22.078,2.870
28.350,63.570,22.103,2.820
28.440,63.520,22.128,3.030
28.560,62.800,22.155,2.820
28.560,62.990,22.181,2.660
28.660,63.090,22.207,2.660
27.310,63.090,22.265,2.500
27.560,63.140,22.287,2.550
27.510,63.190,22.317,2.500
27.660,63.190,22.340,2.550
27.760,63.190,22.367,2.450
27.990,63.190,22.391,2.450
28.140,63.230,22.416,2.390
28.160,63.280,22.443,2.340
28.380,63.330,22.471,2.390
28.420,63.280,22.496,2.340
28.420,63.380,22.519,2.770
28.470,63.380,22.547,2.710
28.590,63.380,22.572,2.710
28.580,63.380,22.598,2.710
28.570,63.430,22.623,2.610
28.290,63.470,22.649,2.610
28.490,63.520,22.676,2.610
28.590,63.570,22.702,2.550
28.530,63.620,22.729,2.500
28.640,62.850,22.755,2.290
28.380,63.040,22.778,3.030
28.580,63.140,22.805,2.930
28.640,63.090,22.831,2.870
28.690,63.140,22.857,2.820
28.860,63.140,22.884,2.820
28.880,63.190,22.910,2.770
28.210,63.190,22.935,2.610
28.660,63.280,22.965,2.710
28.410,63.280,22.989,2.710
28.620,63.280,23.016,2.610
28.710,63.330,23.041,2.610
28.320,63.330,23.067,2.980
28.470,63.330,23.094,2.930
28.680,63.330,23.121,2.870
28.670,63.380,23.147,2.870
28.730,63.380,23.173,2.770
28.560,63.430,23.202,2.710
28.630,63.430,23.230,2.660
28.660,63.470,23.252,2.550
28.740,63.470,23.281,2.610
28.790,63.570,23.305,2.610
28.800,63.570,23.330,2.500
28.860,63.470,23.354,2.450
28.930,63.570,23.382,2.450
28.980,63.620,23.406,2.390
28.620,63.470,23.431,3.400
28.760,63.520,23.457,3.300
28.880,63.570,23.483,3.300
28.790,62.610,23.509,3.030
28.840,63.470,23.534,3.460
28.920,63.570,23.562,3.400
28.840,63.620,23.588,3.350
28.780,62.990,23.612,3.030
28.800,63.090,23.641,3.080
28.790,63.190,23.665,3.080
28.860,63.230,23.688,3.080
28.970,63.330,23.713,3.080
28.960,63.380,23.741,3.140
28.990,63.430,23.766,3.080
29.100,63.520,23.791,3.190
29.120,63.620,23.818,3.080
29.000,63.040,23.843,2.820
29.080,63.190,23.869,2.820
29.080,63.190,23.895,2.820
29.000,63.280,23.921,2.870
29.220,63.430,23.948,2.870
29.220,63.380,23.972,2.770
29.320,63.470,23.998,2.870
29.110,63.570,24.024,2.870
29.200,63.660,24.049,2.870
29.000,63.330,24.078,3.240
29.110,63.520,24.100,3.300
29.140,63.470,24.129,3.140
29.120,63.570,24.154,3.350
29.260,63.380,24.184,3.400
29.030,62.660,24.208,3.190
28.880,63.380,24.235,3.350
29.070,63.430,24.261,3.300
29.150,63.570,24.286,3.300
29.150,63.040,24.313,3.240
28.900,63.430,24.337,3.240
29.150,63.570,24.365,3.300
29.100,63.570,24.391,3.240
29.050,62.990,24.416,2.770
29.110,63.140,24.441,2.980
29.160,63.190,24.468,2.930
29.240,63.230,24.493,2.930
29.270,63.280,24.520,2.930
29.390,63.430,24.545,2.870
29.330,63.520,24.572,2.930
29.500,63.520,24.594,2.870
29.480,63.660,24.625,3.080
29.140,63.380,24.649,3.240
29.310,63.140,24.674,3.190
29.290,63.230,24.702,3.080
29.220,63.330,24.728,3.080
29.250,63.330,24.752,3.080
29.310,63.430,24.780,3.030
29.160,63.520,24.804,3.030
28.850,63.570,24.829,3.030
29.050,63.190,24.856,2.930
29.310,63.380,24.881,3.190
29.380,63.470,24.907,3.240
29.370,63.570,24.932,3.140
29.360,63.620,24.963,3.140
29.390,63.190,24.985,2.930
29.440,63.190,25.011,2.930
29.490,63.330,25.036,2.930
29.690,63.380,25.062,2.870
29.580,63.430,25.089,2.820
29.560,63.520,25.114,2.770
29.460,63.620,25.141,2.820
29.460,63.760,25.166,2.770
29.430,62.900,25.194,3.140
29.490,62.990,25.219,3.190
29.580,63.040,25.246,3.190
29.580,63.090,25.274,3.140
29.700,63.230,25.299,3.190
29.690,63.230,25.327,3.080
29.730,63.330,25.355,3.080
29.400,63.380,25.382,3.030
28.520,63.470,25.417,3.030
28.550,63.520,25.433,3.080
28.960,63.620,25.460,3.080
28.850,63.280,25.486,2.710
28.700,63.380,25.511,3.240
27.560,63.470,25.572,3.190
27.430,63.570,25.611,3.190
27.780,63.620,25.637,3.140
27.990,62.950,25.664,2.820
28.240,63.090,25.690,3.080
28.310,63.140,25.714,3.030
28.390,63.230,25.744,3.030
28.560,63.280,25.768,3.080
28.650,63.330,25.796,3.030
28.750,63.430,25.823,3.030
28.730,63.430,25.850,2.980
28.780,63.520,25.874,2.980
28.790,63.620,25.899,3.030
28.620,62.950,25.926,3.030
28.470,63.090,25.950,2.980
28.750,63.230,25.976,2.980
28.900,63.430,26.007,3.030
28.910,63.660,26.029,3.350
28.810,63.280,26.057,3.030
28.870,63.660,26.082,3.460
28.890,63.090,26.106,3.140
28.850,63.190,26.134,3.030
29.040,63.230,26.159,3.030
29.150,63.280,26.185,2.980
29.230,63.380,26.212,2.870
29.360,63.470,26.237,2.930
29.440,63.520,26.262,2.930
29.460,63.570,26.289,2.930
29.470,63.040,26.316,2.820
28.990,63.230,26.343,2.980
29.130,63.330,26.368,2.980
29.340,63.380,26.395,2.930
29.180,63.470,26.418,2.930
29.330,63.470,26.447,2.930
29.270,63.570,26.472,2.870
29.350,62.560,26.499,2.820
29.290,63.040,26.527,3.300
29.430,63.570,26.551,3.460
29.550,63.570,26.577,3.350
29.630,63.570,26.605,3.350
29.530,63.190,26.629,3.240
29.640,63.570,26.655,3.400
29.740,63.620,26.682,3.400
29.580,62.990,26.708,2.930
29.650,63.470,26.733,2.870
29.630,63.570,26.758,3.240
29.490,63.620,26.786,3.240
29.550,63.280,26.810,3.240
29.610,63.380,26.837,3.240
29.680,63.430,26.862,3.350
29.720,63.470,26.887,3.240
29.850,63.570,26.915,3.240
28.840,63.620,26.954,3.140
29.220,62.230,26.977,2.770
29.370,63.470,27.005,3.190
29.510,63.570,27.030,3.190
29.400,62.660,27.057,2.770
29.250,63.470,27.080,3.300
29.510,63.430,27.107,3.190
29.310,62.900,27.133,2.980
29.520,63.430,27.158,3.190
29.580,63.520,27.183,3.190
29.500,63.570,27.210,3.190
29.240,63.090,27.237,2.930
29.460,63.140,27.261,2.980
29.380,63.230,27.290,2.930
29.280,63.280,27.314,2.870
29.430,63.380,27.341,2.930
29.700,63.430,27.363,2.930
29.540,63.520,27.395,2.820
29.760,63.570,27.419,2.870
29.700,63.660,27.444,2.820
29.580,63.090,27.469,3.300
29.720,63.140,27.494,3.240
28.800,63.190,27.550,3.240
29.080,63.280,27.579,3.300
29.400,63.330,27.607,3.300
28.460,63.380,27.650,3.240
28.940,63.470,27.676,3.240
29.170,63.470,27.704,3.240
29.380,63.520,27.726,3.190
29.440,63.620,27.753,3.140
29.500,63.520,27.779,3.140
29.700,63.570,27.807,3.140
29.730,63.620,27.833,3.080
29.750,63.470,27.860,3.240
29.980,63.570,27.884,3.240
29.950,63.620,27.911,3.240
29.890,63.470,27.939,3.080
29.910,63.520,27.963,3.080
30.010,63.570,27.987,3.080
29.960,63.620,28.015,3.030
29.950,62.710,28.039,2.770
30.090,63.040,28.065,2.820
30.280,63.380,28.091,2.930
30.220,63.470,28.118,2.980
30.460,63.520,28.144,3.140
30.490,63.620,28.169,3.080
30.380,63.040,28.196,2.660
30.090,63.470,28.223,3.190
30.180,63.570,28.250,3.190
30.350,63.620,28.273,3.190
30.520,62.990,28.302,2.980
30.250,63.090,28.330,2.930
30.310,63.140,28.354,2.930
30.380,63.140,28.378,2.870
30.600,63.230,28.406,2.870
30.610,63.230,28.432,2.820
30.580,63.330,28.457,2.820
30.600,63.430,28.484,2.820
30.670,63.470,28.509,2.820
30.650,63.520,28.534,2.770
30.820,63.570,28.562,2.710
30.790,62.850,28.587,2.450
30.630,62.850,28.613,3.190
30.650,63.040,28.640,3.240
30.750,63.140,28.665,3.240
30.900,63.190,28.692,3.240
30.980,63.330,28.717,3.300
31.150,63.620,28.741,3.350
31.020,63.430,28.766,3.140
31.200,63.430,28.792,3.190
31.340,63.470,28.818,3.190
31.380,63.620,28.845,3.190
31.450,63.430,28.870,3.190
31.360,62.750,28.896,2.710
31.420,63.380,28.922,2.980
31.430,62.560,28.948,2.660
30.910,62.610,28.974,2.770
31.090,63.430,28.999,3.240
31.210,63.520,29.026,3.190
31.220,62.610,29.051,2.770
31.150,63.330,29.077,3.030
31.400,63.620,29.101,3.140
31.220,62.080,29.126,2.870
31.310,62.750,29.156,2.980
31.360,63.090,29.179,3.080
30.920,63.570,29.221,3.190
30.490,62.610,29.259,2.930
30.740,63.860,29.284,3.350
30.750,63.520,29.310,3.300
30.270,63.470,29.339,3.240
30.700,63.570,29.366,3.240
30.820,63.380,29.397,3.140
30.810,62.710,29.421,2.820
30.990,63.710,29.444,3.240
30.700,62.710,29.471,2.770
30.870,62.660,29.498,2.710
30.860,63.280,29.521,3.030
31.090,63.470,29.548,3.190
30.850,62.510,29.573,2.710
30.990,62.990,29.599,2.820
31.100,62.800,29.626,3.080
31.280,63.470,29.651,3.190
31.410,63.660,29.678,3.190
31.450,63.380,29.706,3.030
31.630,63.520,29.731,3.030
31.630,62.560,29.755,2.610
31.650,62.850,29.782,2.980
31.680,62.950,29.806,2.980
31.700,63.040,29.834,2.930
31.860,63.190,29.860,2.930
31.900,63.330,29.887,2.870
31.960,63.520,29.913,2.930
31.970,63.230,29.942,3.350
31.400,62.950,29.972,2.770
29.190,63.710,30.070,3.720
29.170,63.330,30.103,3.560
29.480,63.380,30.128,3.460
29.600,63.470,30.156,3.460
29.790,63.520,30.182,3.400
29.940,63.570,30.207,3.400
30.040,63.380,30.234,3.350
29.850,63.520,30.256,3.240
29.920,62.850,30.283,2.870
30.000,63.090,30.311,2.980
29.960,62.320,30.337,2.820
29.970,63.330,30.360,3.140
30.040,63.430,30.387,3.080
30.190,63.570,30.413,3.080
30.010,62.710,30.442,2.980
29.930,63.430,30.462,3.190
30.150,62.990,30.491,2.980
30.250,63.040,30.518,2.930
30.290,63.090,30.543,2.770
30.370,63.190,30.569,2.820
30.450,63.230,30.596,2.770
30.570,63.330,30.621,3.080
30.480,63.380,30.645,2.820
30.670,63.380,30.672,2.870
30.880,63.470,30.698,2.870
30.810,63.520,30.721,2.820
30.870,63.570,30.749,2.980
30.770,62.710,30.776,2.980
30.850,63.090,30.800,2.980
30.890,63.380,30.827,2.930
30.920,63.470,30.855,2.930
30.790,63.520,30.879,3.140
30.690,63.520,30.905,2.980
30.710,63.570,30.929,2.980
30.650,63.090,30.958,2.770
30.800,63.230,30.986,2.870
30.770,63.280,31.011,2.980
30.760,63.380,31.037,2.930
30.670,63.380,31.065,2.820
30.700,63.430,31.090,3.030
30.700,63.520,31.115,3.030
30.890,63.620,31.141,2.820
30.850,62.710,31.169,2.550
30.840,62.990,31.195,2.980
30.970,63.140,31.220,2.980
30.910,63.190,31.246,2.870
30.990,63.330,31.272,2.870
31.080,63.570,31.299,3.030
31.120,63.140,31.327,2.930
31.130,63.230,31.350,2.820
31.230,63.330,31.377,2.710
31.220,63.330,31.404,2.660
31.280,63.430,31.432,2.980
31.150,63.470,31.457,2.820
31.200,63.520,31.483,2.870
31.250,63.570,31.508,3.140
31.260,63.620,31.538,2.930
31.170,62.130,31.559,2.660
31.220,63.470,31.585,2.980
31.260,63.520,31.612,2.770
31.250,63.570,31.636,2.820
31.240,63.380,31.663,2.980
31.280,62.370,31.687,2.660
31.160,62.710,31.713,3.140
31.060,63.570,31.739,3.300
31.090,63.470,31.763,3.190
31.060,63.520,31.789,3.190
31.280,63.570,31.815,3.140
31.190,63.570,31.843,3.080
31.110,62.900,31.870,2.770
31.110,62.990,31.894,3.140
31.200,63.090,31.919,3.080
31.050,63.140,31.943,2.870
31.050,63.230,31.970,2.820
31.210,63.230,31.997,2.820
31.150,63.280,32.021,2.820
31.130,63.330,32.049,2.930
31.300,63.430,32.072,2.870
31.390,63.470,32.099,2.870
31.430,63.470,32.124,2.870
31.410,63.520,32.149,2.660
31.360,63.620,32.174,3.030
31.280,62.560,32.205,3.030
31.110,63.430,32.226,3.300
31.220,63.380,32.254,3.300
31.350,63.430,32.280,3.350
31.140,63.470,32.307,3.300
31.040,63.520,32.330,3.190
31.240,63.570,32.357,3.190
31.210,63.430,32.380,2.980
31.030,63.520,32.405,3.190
30.980,63.470,32.434,3.080
30.920,63.520,32.459,3.030
30.990,63.380,32.482,2.870
31.160,63.380,32.511,2.980
31.230,62.950,32.536,2.820
31.150,61.940,32.563,2.820
31.110,63.330,32.590,2.820
31.130,63.470,32.612,2.870
30.810,63.470,32.646,2.980
30.800,63.520,32.669,2.930
31.040,63.620,32.696,2.870
30.920,63.570,32.722,3.030
30.900,63.660,32.748,3.030
30.600,62.990,32.774,2.770
30.690,63.520,32.798,3.140
30.500,63.520,32.823,3.140
30.520,62.180,32.850,2.870
30.560,62.610,32.874,2.770
30.620,62.710,32.893,2.710
30.660,63.620,32.923,3.240
30.770,62.560,32.951,2.610
30.880,62.040,32.975,2.870
30.880,62.610,33.003,2.770
30.660,62.750,33.028,2.710
30.520,63.810,33.053,2.870
30.680,62.660,33.081,2.770
30.840,63.190,33.106,3.030
30.860,63.230,33.133,3.030
31.000,63.280,33.157,2.870
31.030,63.330,33.183,2.870
31.100,63.430,33.211,2.820
31.040,63.470,33.234,2.770
30.990,63.570,33.264,2.770
31.180,63.660,33.289,2.770
31.010,63.570,33.315,3.190
30.830,63.860,33.344,3.300
30.690,62.800,33.367,3.190
30.740,62.900,33.393,3.240
30.770,62.950,33.419,3.240
30.510,62.990,33.445,3.190
30.590,63.090,33.470,3.080
30.730,63.090,33.498,3.030
30.740,63.140,33.521,2.980
30.820,63.190,33.548,2.930
30.890,63.230,33.575,2.930
30.990,63.280,33.600,2.820
30.480,63.380,33.647,2.660
30.570,63.330,33.670,2.660
30.770,63.430,33.697,3.030
30.710,63.470,33.723,2.930
30.650,63.570,33.749,2.820
30.390,63.620,33.781,2.770
30.300,63.140,33.815,2.660
30.440,62.990,33.840,2.870
30.650,63.090,33.864,2.930
30.550,63.140,33.891,3.030
30.660,63.230,33.919,2.870
30.690,63.230,33.945,2.820
30.610,63.230,33.969,2.820
30.800,63.280,33.996,2.820
30.230,63.380,34.036,2.930
30.000,63.380,34.066,2.930
30.310,63.380,34.090,2.930
30.400,63.470,34.116,2.770
30.320,63.470,34.141,3.030
30.480,63.520,34.168,3.030
30.480,63.570,34.196,2.820
30.430,63.620,34.221,2.820
30.380,63.140,34.249,2.930
30.420,63.040,34.272,2.870
30.260,63.040,34.300,2.660
30.310,63.040,34.324,3.140
30.320,63.090,34.348,2.870
30.310,63.140,34.374,2.870
30.260,63.190,34.401,2.870
30.370,63.280,34.425,2.770
30.510,63.330,34.452,2.870
30.530,63.330,34.479,2.980
30.520,63.380,34.504,2.930
30.540,63.430,34.530,2.820
30.550,63.470,34.557,2.820
30.600,63.470,34.584,2.770
30.380,63.470,34.608,2.770
30.660,63.520,34.635,3.030
30.540,63.620,34.661,2.930
30.600,62.660,34.687,2.710
30.520,63.230,34.714,2.930
30.650,63.570,34.740,3.030
30.510,62.660,34.770,2.550
30.380,62.710,34.790,2.870
30.330,62.850,34.817,2.770
30.290,62.990,34.842,3.080
30.230,63.280,34.869,2.980
30.370,63.520,34.894,2.930
30.360,63.380,34.921,2.930
30.170,62.510,34.949,2.820
30.110,63.810,34.971,2.930
30.200,63.040,34.997,2.710
30.280,63.810,35.025,2.930
30.140,62.900,35.051,3.030
30.100,62.900,35.074,2.980
30.260,62.990,35.100,2.870
30.200,63.040,35.142,2.870
29.750,63.090,35.170,2.820
29.920,63.090,35.193,2.820
30.060,63.280,35.222,2.870
30.010,63.280,35.248,2.770
30.180,63.430,35.273,2.870
30.120,63.520,35.298,3.080
29.980,63.190,35.326,3.030
29.970,63.520,35.347,2.870
29.910,62.710,35.376,2.980
29.800,62.850,35.399,3.030
29.950,63.040,35.426,2.980
29.970,63.140,35.451,2.930
29.920,63.230,35.481,2.930
29.950,63.430,35.506,2.980
30.020,62.660,35.532,2.770
29.870,62.660,35.557,3.030
29.970,63.620,35.583,3.080
29.600,63.380,35.612,2.870
29.730,63.470,35.634,2.820
29.900,63.470,35.660,2.820
29.840,63.470,35.689,2.820
29.710,63.570,35.712,2.770
29.810,63.570,35.737,2.770
29.910,62.560,35.768,2.930
29.760,63.040,35.791,3.240
29.870,63.470,35.816,3.240
29.840,62.710,35.844,3.140
29.800,62.800,35.868,3.190
29.950,62.950,35.893,3.190
30.020,62.950,35.919,3.190
30.070,62.990,35.946,3.240
29.960,63.040,35.970,3.140
29.750,63.040,35.997,3.140
29.860,63.090,36.020,3.140
29.710,63.140,36.048,3.080
29.920,63.190,36.072,3.140
29.910,63.230,36.099,3.080
30.050,63.330,36.126,2.930
30.130,63.380,36.151,3.080
30.210,63.520,36.178,3.030
30.350,63.620,36.203,3.030
30.040,62.850,36.230,2.870
29.990,63.190,36.257,2.980
30.150,63.620,36.287,3.080
30.130,63.430,36.308,3.030
30.180,63.470,36.332,3.030
30.130,63.570,36.361,3.030
29.990,63.430,36.387,3.140
30.280,63.520,36.411,3.140
30.110,63.230,36.440,2.930
30.460,63.430,36.461,3.140
30.490,63.520,36.489,3.030
30.550,63.620,36.518,3.030
30.460,63.760,36.541,2.980
30.300,63.430,36.569,2.930
30.430,63.520,36.594,2.930
30.600,62.900,36.621,2.870
30.560,63.520,36.646,2.870
30.440,62.990,36.672,2.930
30.470,63.040,36.702,2.930
30.480,63.090,36.725,2.930
30.560,63.140,36.750,2.770
30.570,63.190,36.775,2.710
30.570,63.230,36.801,2.660
30.700,63.280,36.828,2.660
30.470,63.280,36.852,2.610
30.590,63.330,36.878,2.870
30.750,63.380,36.907,2.820
30.790,63.430,36.932,2.770
30.790,63.470,36.956,2.820
30.860,63.470,36.983,2.710
30.890,63.570,37.009,2.660
31.000,63.280,37.036,2.770
31.000,63.710,37.064,2.710
30.960,63.330,37.087,2.930
30.990,63.430,37.114,2.870
31.160,63.430,37.141,2.930
31.170,63.520,37.166,2.770
31.200,63.520,37.192,2.710
31.270,63.570,37.218,2.710
31.240,63.040,37.241,2.610
31.060,63.190,37.267,2.770
31.140,63.280,37.292,2.770
31.130,63.280,37.319,2.710
31.060,63.380,37.345,2.550
30.960,63.380,37.371,2.930
30.890,63.430,37.400,2.710
30.790,63.430,37.439,2.770
30.760,63.470,37.463,2.770
30.890,63.470,37.490,2.710
30.770,63.570,37.516,2.770
30.830,63.520,37.540,2.820
30.680,63.570,37.571,2.770
30.840,63.860,37.624,3.030
30.570,62.900,37.659,2.710
30.840,62.990,37.681,3.030
30.990,63.040,37.708,2.980
31.040,63.140,37.734,2.820
30.990,63.230,37.760,2.770
31.050,63.430,37.786,2.770
31.260,63.380,37.814,2.870
31.190,62.950,37.840,2.770
31.320,63.040,37.866,2.770
31.200,63.090,37.893,2.610
31.230,63.090,37.917,2.870
31.290,63.140,37.944,2.820
31.400,63.190,37.971,2.660
31.360,63.280,37.998,2.660
29.180,63.280,38.093,2.820
29.520,63.330,38.119,2.870
29.830,63.330,38.145,2.820
30.220,63.380,38.170,2.770
30.410,63.430,38.194,2.820
30.500,63.430,38.221,2.770
30.750,63.470,38.247,2.710
30.690,63.520,38.270,2.500
30.740,63.520,38.297,2.870
30.830,63.570,38.323,2.870
30.980,62.750,38.349,2.610
30.810,62.990,38.377,2.870
31.000,62.750,38.405,2.710
30.990,62.900,38.426,2.710
30.990,62.900,38.455,2.770
31.110,62.950,38.479,2.930
30.940,62.950,38.508,2.770
30.940,62.990,38.531,2.770
31.080,63.040,38.558,2.710
31.190,63.040,38.584,2.660
31.110,63.090,38.611,2.660
31.370,63.230,38.636,2.930
31.490,63.230,38.664,2.710
31.450,63.330,38.688,2.710
31.540,63.380,38.716,2.710
31.550,63.430,38.741,2.660
31.530,63.570,38.767,2.660
31.430,62.420,38.797,2.930
31.150,63.230,38.820,3.080
31.300,63.570,38.847,3.080
31.360,62.750,38.874,2.870
31.450,63.140,38.898,2.930
31.450,63.520,38.923,3.030
31.270,62.610,38.953,2.930
31.020,63.230,38.976,2.930
31.390,63.230,39.001,2.770
31.410,63.280,39.026,2.820
31.240,63.330,39.058,3.080
30.730,63.330,39.133,3.080
30.750,63.380,39.167,2.870
30.920,63.380,39.193,2.870
31.110,63.430,39.220,2.820
31.280,63.430,39.247,2.930
31.290,63.470,39.272,2.930
31.210,63.520,39.297,2.930
31.330,63.570,39.324,2.930
31.350,63.620,39.349,2.930
31.380,62.280,39.377,2.610
31.300,63.570,39.402,3.140
31.390,63.470,39.426,3.080
31.410,63.470,39.452,3.030
31.500,63.470,39.478,2.930
30.700,63.570,39.542,2.820
30.690,62.710,39.581,3.030
30.730,62.800,39.606,3.140
30.810,62.900,39.633,2.930
30.790,62.990,39.660,2.820
30.970,63.140,39.685,2.820
30.930,63.190,39.709,2.820
30.810,63.330,39.759,2.930
31.120,63.570,39.809,2.980
30.810,63.280,39.843,3.030
30.980,63.660,39.866,3.240
30.960,63.190,39.893,2.870
31.090,63.190,39.919,2.820
31.160,63.280,39.945,2.820
31.260,63.280,39.971,2.930
31.370,63.330,39.997,2.980
31.450,63.380,40.022,2.980
31.440,63.380,40.047,2.870
31.520,63.430,40.075,2.820
31.480,63.470,40.103,3.030
31.560,63.570,40.128,2.980
31.590,63.570,40.177,2.820
31.120,63.620,40.250,3.030
31.650,63.470,40.305,2.710
31.740,63.570,40.362,3.080
31.560,63.620,40.387,3.030
31.490,63.470,40.413,3.030
31.740,63.520,40.441,2.870
31.700,63.520,40.466,2.820
31.870,63.570,40.494,2.820
31.880,63.620,40.519,2.770
31.690,63.040,40.547,2.820
31.470,63.190,40.571,3.030
31.350,63.140,40.596,3.030
31.490,63.140,40.624,2.820
31.620,63.230,40.650,2.770
31.510,63.230,40.673,3.080
31.440,63.330,40.700,2.870
31.580,63.280,40.727,2.870
31.730,63.380,40.754,2.820
31.760,63.380,40.779,2.770
31.680,63.430,40.807,2.710
31.630,63.470,40.830,3.080
31.340,63.470,40.855,3.080
31.630,63.470,40.880,2.870
31.840,63.570,40.909,2.820
31.720,63.570,40.934,2.770
31.720,62.750,40.961,2.660
31.560,63.620,41.004,3.030
31.440,63.280,41.029,2.930
31.440,63.620,41.059,2.820
31.360,63.570,41.080,3.030
31.320,62.660,41.108,2.710
31.360,62.900,41.132,3.030
31.490,63.090,41.159,2.930
31.590,63.380,41.185,2.820
31.540,62.800,41.215,2.610
31.580,63.570,41.236,2.930
31.770,63.520,41.259,2.980
31.890,63.520,41.287,2.930
31.650,62.800,41.314,2.660
31.390,63.040,41.338,2.980
31.720,63.140,41.365,2.980
