Axial_load,Confining_Pressure,Displesment,Pore_Pressure
18.820,82.490,22.838,12.770
18.820,82.010,22.863,12.660
18.890,82.110,22.891,12.770
18.880,82.490,22.919,12.770
18.880,81.920,22.944,12.820
18.910,82.350,22.968,12.820
18.860,81.730,22.994,12.550
19.020,82.200,23.021,12.770
18.820,82.590,23.048,12.770
18.890,82.350,23.073,12.770
18.920,82.250,23.100,12.770
18.740,82.200,23.127,12.710
18.840,82.440,23.151,12.770
18.720,82.300,23.176,12.770
18.620,82.440,23.207,12.870
18.700,82.440,23.263,12.820
18.520,82.160,23.304,12.870
18.510,82.680,23.330,12.820
18.530,82.400,23.357,12.870
18.300,83.160,23.386,12.870
18.210,82.350,23.409,12.660
18.180,82.490,23.435,12.710
18.040,82.300,23.461,12.710
18.200,82.250,23.489,12.710
18.250,82.730,23.511,12.820
18.360,82.540,23.535,12.770
18.330,82.010,23.559,12.770
18.420,82.590,23.586,12.820
18.400,83.070,23.612,12.820
18.370,83.450,23.638,12.820
18.400,82.300,23.663,12.710
18.400,82.400,23.687,12.660
18.550,82.590,23.714,12.710
18.570,82.490,23.742,12.820
18.530,82.010,23.770,12.710
18.360,82.300,23.789,12.820
18.270,82.640,23.817,12.820
18.350,82.010,23.842,12.710
18.420,82.540,23.869,12.770
18.490,81.960,23.896,12.710
18.480,82.300,23.921,12.770
18.550,82.440,23.947,12.870
18.310,81.870,23.975,12.550
18.350,82.300,23.998,12.820
18.500,82.200,24.026,12.660
18.420,81.870,24.051,12.660
18.370,82.300,24.077,12.820
18.450,82.250,24.101,12.770
18.650,82.640,24.130,12.820
18.580,82.440,24.153,12.870
18.730,82.010,24.178,12.820
18.800,82.440,24.207,12.820
18.880,82.250,24.233,12.820
18.920,81.960,24.260,12.820
18.790,82.440,24.287,12.820
18.860,82.300,24.310,12.820
19.030,82.300,24.334,12.820
19.030,82.440,24.363,12.870
19.080,82.010,24.387,12.770
19.240,82.300,24.413,12.770
19.000,82.440,24.461,12.770
19.090,82.440,24.485,12.770
19.100,82.400,24.514,12.820
19.130,82.400,24.539,12.820
19.260,82.200,24.564,12.710
18.610,82.590,24.623,12.820
18.610,82.160,24.646,12.770
18.740,82.350,24.670,12.820
18.930,82.250,24.698,12.770
18.980,81.770,24.724,12.610
18.970,82.440,24.749,12.820
19.070,82.440,24.775,12.820
18.840,82.060,24.800,12.820
19.030,82.400,24.827,12.770
19.050,82.200,24.852,12.610
18.950,82.350,24.878,12.770
19.050,82.680,24.906,12.820
19.010,82.400,24.932,12.770
18.920,82.540,24.958,12.820
18.720,82.350,24.985,12.770
18.830,82.250,25.007,12.820
19.090,82.060,25.033,12.770
19.200,82.590,25.059,12.870
19.170,82.540,25.088,12.870
19.150,82.880,25.111,12.870
19.140,83.400,25.138,12.820
19.240,82.590,25.164,12.710
19.230,82.250,25.191,12.770
19.290,82.400,25.217,12.770
19.400,82.300,25.242,12.770
19.370,82.060,25.268,12.660
19.090,82.490,25.301,12.820
18.710,82.110,25.361,12.770
18.840,82.300,25.397,12.770
18.940,82.350,25.423,12.770
19.070,81.960,25.447,12.770
19.130,81.960,25.475,12.660
19.100,82.300,25.501,12.820
19.290,81.960,25.527,12.660
19.280,82.440,25.555,12.820
19.290,82.110,25.580,12.770
19.170,82.300,25.606,12.770
19.250,82.250,25.632,12.770
19.100,82.010,25.658,12.770
19.070,82.010,25.683,12.660
19.140,82.300,25.709,12.820
19.310,82.250,25.734,12.770
19.350,82.350,25.759,12.820
19.320,81.820,25.785,12.660
19.390,82.400,25.812,12.770
19.570,82.440,25.837,12.770
19.530,82.160,25.864,12.820
19.650,82.060,25.890,12.770
19.650,82.110,25.917,12.660
19.590,82.400,25.942,12.820
19.520,82.400,25.970,12.770
19.370,82.350,26.015,12.770
19.640,82.490,26.062,12.820
19.450,81.920,26.091,12.550
19.530,82.490,26.117,12.820
19.660,82.400,26.143,12.820
18.910,81.920,26.201,12.770
18.610,82.440,26.223,12.820
18.870,82.880,26.250,12.770
18.810,83.260,26.278,12.820
18.920,82.350,26.303,12.710
19.150,82.110,26.325,12.770
19.290,82.060,26.352,12.660
19.440,81.920,26.380,12.660
19.400,82.250,26.407,12.820
19.440,82.350,26.432,12.710
19.440,82.250,26.453,12.610
19.580,82.350,26.483,12.770
19.520,82.110,26.509,12.770
19.760,81.920,26.535,12.660
19.760,82.400,26.561,12.770
19.370,82.440,26.614,12.770
19.630,82.060,26.649,12.820
19.820,82.160,26.674,12.710
19.810,82.200,26.699,12.770
19.990,82.680,26.723,12.770
20.080,82.110,26.749,12.770
20.130,82.400,26.775,12.820
20.090,82.350,26.806,12.870
20.000,82.200,26.834,12.710
20.050,82.440,26.856,12.710
20.090,82.250,26.883,12.820
20.120,81.580,26.908,12.500
20.200,82.440,26.933,12.820
20.350,82.590,26.960,12.770
20.250,81.920,26.987,12.770
20.380,82.400,27.011,12.770
20.420,82.880,27.038,12.820
20.420,83.210,27.065,12.820
20.300,82.250,27.091,12.770
20.390,81.920,27.117,12.660
20.420,82.350,27.144,12.770
19.910,81.920,27.194,12.660
20.040,82.300,27.214,12.820
20.150,81.870,27.241,12.610
20.190,82.250,27.266,12.870
19.920,82.350,27.315,12.710
19.590,82.160,27.362,12.710
19.580,82.490,27.397,12.820
19.630,82.200,27.422,12.770
19.680,82.400,27.448,12.770
19.560,82.200,27.478,12.770
19.740,82.300,27.515,12.770
19.720,82.110,27.542,12.710
20.000,82.400,27.567,12.770
20.020,82.110,27.593,12.820
20.140,82.110,27.619,12.660
20.200,82.540,27.644,12.770
20.200,82.110,27.669,12.710
20.210,82.440,27.698,12.710
19.930,82.250,27.744,12.710
19.960,82.440,27.765,12.820
20.110,82.300,27.789,12.660
20.100,82.160,27.815,12.820
20.410,82.400,27.837,12.770
20.320,82.350,27.869,12.770
20.470,82.250,27.895,12.710
20.590,82.400,27.920,12.770
20.580,82.160,27.944,12.770
20.640,82.350,27.971,12.770
20.340,82.060,27.997,12.610
20.400,82.250,28.022,12.770
20.560,82.640,28.048,12.820
20.490,82.110,28.076,12.820
20.650,82.490,28.103,12.820
20.650,82.880,28.129,12.820
20.550,83.310,28.154,12.820
20.670,82.200,28.178,12.450
20.720,82.160,28.222,12.770
20.400,82.350,28.272,12.610
20.350,82.300,28.309,12.870
20.310,82.110,28.336,12.550
20.090,82.490,28.368,12.710
19.870,82.060,28.404,12.820
19.180,82.400,28.449,12.770
18.980,81.870,28.500,12.820
19.000,82.350,28.524,12.870
18.960,81.960,28.550,12.660
19.100,82.200,28.576,12.820
19.020,82.110,28.604,12.770
18.860,82.490,28.629,12.820
18.750,82.440,28.653,12.820
18.860,82.300,28.679,12.710
18.940,82.680,28.705,12.770
19.090,82.540,28.730,12.870
19.190,82.010,28.757,12.820
19.050,82.490,28.783,12.870
19.140,82.880,28.808,12.870
19.030,83.260,28.836,12.870
19.200,83.590,28.862,12.820
19.090,81.920,28.888,12.770
19.310,82.540,28.914,12.870
19.420,82.010,28.941,12.770
19.470,82.160,28.967,12.920
19.470,82.160,28.993,12.660
19.300,82.300,29.017,12.710
19.430,82.590,29.044,12.820
19.570,82.440,29.071,12.820
19.710,82.250,29.098,12.710
19.650,82.060,29.124,12.710
19.810,82.110,29.149,12.820
19.680,82.400,29.177,12.770
19.710,82.160,29.205,12.820
19.800,81.630,29.224,12.610
19.730,82.780,29.258,12.920
19.730,82.490,29.279,12.820
19.910,82.160,29.306,12.820
19.970,82.440,29.333,12.870
20.000,82.350,29.358,12.820
19.950,82.250,29.386,12.820
20.000,82.440,29.413,12.820
19.920,82.160,29.437,12.770
20.030,82.440,29.464,12.870
19.910,82.060,29.488,12.870
19.880,82.300,29.515,12.820
19.930,82.400,29.541,12.820
19.530,82.200,29.569,12.770
19.590,82.060,29.609,12.770
19.700,82.440,29.631,12.870
19.480,82.160,29.677,12.820
19.570,81.920,29.701,12.710
19.680,82.250,29.728,12.820
19.730,82.110,29.752,12.770
19.900,82.350,29.778,12.770
19.990,82.200,29.803,12.820
20.090,82.350,29.831,12.820
20.140,82.010,29.855,12.820
20.260,82.440,29.882,12.870
19.950,82.490,29.909,12.870
20.190,82.350,29.945,12.820
19.820,81.960,29.986,12.770
19.970,82.400,30.023,12.820
20.160,82.010,30.067,12.820
20.190,82.440,30.090,12.820
20.200,82.250,30.116,12.770
20.260,82.110,30.141,12.820
20.310,82.490,30.168,12.870
20.380,82.110,30.192,12.820
20.480,81.870,30.218,12.660
20.280,82.250,30.244,12.770
20.320,82.350,30.271,12.820
20.340,82.440,30.295,12.820
20.380,82.200,30.320,12.820
20.430,81.920,30.345,12.660
20.490,82.250,30.374,12.870
20.490,82.010,30.399,12.820
20.490,82.440,30.426,12.870
20.490,82.300,30.450,12.820
20.510,82.300,30.479,12.870
20.600,81.920,30.505,12.710
20.700,82.300,30.531,12.820
20.730,82.160,30.557,12.820
20.710,81.960,30.583,12.710
20.760,82.200,30.602,12.820
20.840,82.250,30.634,12.820
20.880,82.110,30.662,12.710
20.560,82.440,30.700,12.820
20.170,82.200,30.729,12.770
20.260,82.200,30.754,12.770
20.430,82.400,30.781,12.820
20.380,82.060,30.805,12.820
20.490,82.400,30.831,12.820
20.490,81.960,30.858,12.870
20.390,82.490,30.881,12.820
20.320,82.300,30.907,12.770
20.350,82.250,30.937,12.820
20.320,82.400,30.960,12.820
20.410,81.960,30.987,12.870
20.520,82.350,31.016,12.870
20.520,82.010,31.041,12.820
20.700,82.400,31.071,12.820
20.600,81.960,31.096,12.820
20.430,82.400,31.122,12.870
20.540,81.870,31.148,12.710
20.550,82.110,31.174,12.870
20.540,82.540,31.199,12.870
20.590,82.300,31.226,12.820
20.650,82.350,31.252,12.770
20.750,82.060,31.278,12.820
20.590,82.440,31.306,12.820
20.590,82.060,31.329,12.820
20.700,82.400,31.355,12.870
20.710,82.350,31.383,12.820
20.630,82.400,31.408,12.870
20.470,82.400,31.434,12.870
20.550,81.960,31.461,12.710
20.620,82.200,31.486,12.820
20.590,82.250,31.513,12.710
20.590,82.350,31.541,12.710
20.400,82.490,31.565,12.820
20.470,82.250,31.591,12.870
20.510,82.400,31.616,12.820
20.590,82.010,31.642,12.870
17.690,82.400,31.753,12.770
17.730,82.730,31.776,12.820
17.980,82.160,31.801,12.820
17.980,82.250,31.828,12.820
18.030,82.110,31.854,12.870
18.120,82.400,31.879,12.870
18.390,82.350,31.906,12.870
18.530,82.250,31.933,12.820
18.530,82.590,31.958,12.820
18.620,81.920,31.984,12.820
18.460,82.300,32.015,12.820
18.410,82.640,32.052,12.870
18.540,82.400,32.077,12.820
18.690,82.010,32.104,12.770
18.770,82.400,32.129,12.820
18.840,82.200,32.155,12.820
18.670,82.110,32.205,12.770
18.860,82.400,32.262,12.770
18.530,82.350,32.285,12.820
18.390,81.920,32.314,12.870
18.450,82.300,32.338,12.820
18.310,81.820,32.385,12.770
17.920,82.200,32.425,12.870
17.910,82.400,32.454,12.820
18.190,81.960,32.482,12.770
18.470,82.400,32.508,12.770
18.150,82.250,32.543,12.820
17.880,82.640,32.587,12.770
18.120,82.200,32.613,12.820
18.360,82.540,32.637,12.870
18.500,82.540,32.663,12.820
18.430,82.200,32.691,12.820
18.460,81.920,32.716,12.660
18.480,82.350,32.741,12.770
18.650,82.110,32.768,12.820
18.620,82.490,32.797,12.820
18.490,81.960,32.822,12.660
18.310,82.160,32.846,12.870
18.520,82.350,32.871,12.820
18.650,82.200,32.901,12.870
18.530,82.540,32.927,12.820
18.530,82.110,32.951,12.770
18.430,82.110,32.980,12.770
18.300,82.400,33.005,12.820
18.360,81.870,33.028,12.660
18.390,82.200,33.055,12.820
18.490,82.540,33.082,12.770
18.310,82.880,33.106,12.870
18.530,83.160,33.131,12.820
18.600,82.110,33.157,12.610
18.390,82.540,33.186,12.820
18.360,82.490,33.210,12.770
18.510,81.820,33.233,12.820
18.740,82.250,33.260,12.820
18.860,82.490,33.286,12.770
18.980,82.160,33.312,12.770
18.920,82.490,33.339,12.820
19.140,81.870,33.363,12.710
19.300,82.250,33.390,12.770
19.440,82.590,33.413,12.770
19.540,82.250,33.438,12.710
19.650,82.400,33.466,12.710
19.700,81.870,33.491,12.710
19.860,82.300,33.519,12.770
19.730,82.590,33.543,12.820
19.770,81.960,33.570,12.710
19.870,82.440,33.595,12.770
19.700,81.960,33.623,12.710
19.920,82.350,33.647,12.770
19.980,81.920,33.675,12.660
20.030,82.350,33.701,12.710
19.260,82.640,33.766,12.710
19.450,82.160,33.799,12.710
19.760,82.350,33.824,12.710
19.770,82.010,33.851,12.710
19.820,82.400,33.875,12.660
19.790,81.920,33.901,12.660
19.900,82.300,33.929,12.710
19.870,82.350,33.953,12.710
19.930,82.010,33.980,12.770
19.930,82.400,34.007,12.710
19.930,82.200,34.034,12.710
20.060,82.350,34.059,12.660
20.100,82.590,34.084,12.710
20.050,82.060,34.112,12.660
20.030,82.440,34.137,12.660
20.070,82.200,34.164,12.660
20.130,82.060,34.190,12.610
20.110,82.300,34.215,12.660
20.090,82.640,34.243,12.710
20.050,81.820,34.270,12.660
20.220,82.300,34.295,12.710
20.330,82.590,34.320,12.710
20.400,82.110,34.346,12.660
20.640,82.490,34.370,12.660
20.490,82.250,34.399,12.500
20.550,82.160,34.426,12.710
20.560,82.440,34.452,12.660
20.640,82.780,34.478,12.710
20.430,83.070,34.507,12.710
20.290,83.350,34.533,12.660
20.040,83.640,34.561,12.710
20.150,81.770,34.585,12.550
20.410,82.250,34.611,12.660
20.540,82.730,34.636,12.660
20.620,83.020,34.662,12.660
20.540,83.350,34.689,12.660
20.480,82.730,34.715,12.660
20.490,82.780,34.737,12.610
20.630,83.160,34.769,12.660
20.890,83.450,34.822,12.660
20.840,82.490,34.875,12.660
20.700,82.970,34.898,12.660
20.640,83.310,34.923,12.660
20.590,83.590,34.948,12.660
20.710,81.920,34.974,12.550
20.810,82.350,35.000,12.660
20.760,82.060,35.026,12.660
20.740,82.400,35.053,12.660
20.660,81.440,35.080,12.340
20.590,82.250,35.105,12.660
20.700,82.590,35.129,12.660
20.660,82.540,35.156,12.610
20.870,82.200,35.181,12.660
20.980,82.540,35.206,12.710
20.990,82.490,35.233,12.710
21.050,81.920,35.258,12.390
21.010,82.440,35.284,12.660
21.220,82.730,35.311,12.660
21.160,83.070,35.336,12.660
21.340,83.350,35.363,12.660
21.300,83.590,35.387,12.660
21.350,82.880,35.415,12.710
21.280,83.110,35.441,12.660
21.440,83.450,35.467,12.710
21.510,82.350,35.490,12.500
21.650,82.540,35.518,12.660
21.660,82.200,35.545,12.660
21.600,82.590,35.574,12.610
21.470,82.300,35.598,12.610
21.520,82.200,35.625,12.660
21.420,82.590,35.651,12.710
21.530,81.960,35.676,12.660
21.480,82.250,35.703,12.660
21.470,82.590,35.728,12.660
21.550,81.960,35.756,12.610
21.600,82.300,35.779,12.610
21.300,82.640,35.831,12.660
20.650,82.350,35.914,12.660
20.690,82.680,35.974,12.660
20.660,82.440,36.028,12.610
18.900,82.540,36.110,12.660
19.000,82.400,36.132,12.710
19.040,82.110,36.184,12.610
18.890,82.400,36.210,12.610
19.200,82.540,36.238,12.660
19.340,82.010,36.264,12.610
19.160,82.350,36.293,12.660
19.240,82.640,36.317,12.660
19.400,82.400,36.342,12.660
19.580,81.820,36.369,12.610
19.550,82.200,36.395,12.660
19.740,82.490,36.421,12.710
19.850,81.820,36.445,12.450
19.930,82.300,36.471,12.610
19.970,81.870,36.498,12.610
19.600,82.160,36.533,12.660
19.260,82.490,36.597,12.660
19.310,81.820,36.621,12.500
19.380,82.250,36.649,12.610
19.370,81.770,36.672,12.550
19.490,82.160,36.698,12.610
19.630,82.490,36.723,12.610
19.540,82.780,36.749,12.660
19.650,81.730,36.772,12.550
19.740,82.200,36.800,12.660
19.920,81.770,36.827,12.500
19.990,82.160,36.851,12.610
20.010,82.200,36.878,12.610
20.060,82.490,36.904,12.660
20.200,82.300,36.930,12.710
20.330,81.960,36.958,12.660
20.050,82.590,36.987,12.660
20.110,81.920,37.008,12.610
20.210,82.400,37.034,12.550
20.230,82.300,37.070,12.550
20.490,81.770,37.121,12.450
20.390,82.440,37.143,12.660
20.280,82.250,37.170,12.660
20.380,82.110,37.197,12.550
20.580,82.250,37.223,12.660
20.600,82.400,37.249,12.500
20.600,82.200,37.276,12.550
20.720,81.960,37.303,12.550
20.830,82.300,37.329,12.550
20.960,82.300,37.355,12.660
21.080,82.350,37.381,12.610
21.210,82.010,37.407,12.550
21.220,82.590,37.436,12.660
21.370,82.300,37.461,12.610
21.440,81.960,37.487,12.660
21.350,82.490,37.514,12.610
21.320,81.870,37.539,12.610
21.410,82.440,37.562,12.610
21.380,81.920,37.589,12.500
21.380,82.300,37.614,12.660
21.500,82.250,37.640,12.610
21.590,82.010,37.664,12.500
21.370,82.440,37.691,12.550
21.590,82.160,37.716,12.550
21.600,82.060,37.740,12.390
21.600,82.160,37.767,12.610
21.760,82.680,37.794,12.550
21.720,82.400,37.820,12.660
21.550,82.160,37.849,12.550
21.490,81.770,37.872,12.500
21.430,82.400,37.901,12.610
21.570,81.920,37.956,12.610
21.480,82.440,38.008,12.610
21.420,82.200,38.031,12.550
21.480,82.680,38.057,12.610
21.540,82.590,38.082,12.610
21.730,82.010,38.109,12.550
21.630,82.060,38.134,12.500
21.750,82.200,38.159,12.660
21.870,82.350,38.187,12.660
22.050,82.400,38.212,12.660
22.050,82.110,38.237,12.660
21.870,82.200,38.265,12.610
21.990,82.250,38.291,12.610
22.040,82.110,38.318,12.610
21.920,82.350,38.342,12.610
22.040,82.400,38.369,12.610
22.000,82.300,38.396,12.610
21.940,82.110,38.423,12.610
21.850,81.820,38.447,12.450
21.860,82.400,38.475,12.610
21.820,82.540,38.498,12.610
22.050,82.880,38.524,12.660
22.240,83.310,38.549,12.550
22.390,81.960,38.577,12.550
22.470,82.400,38.601,12.610
22.440,82.350,38.629,12.610
22.550,82.060,38.656,12.550
22.430,82.540,38.683,12.660
22.370,82.400,38.707,12.550
22.390,82.490,38.733,12.550
22.260,82.250,38.779,12.550
22.100,82.490,38.821,12.610
22.120,82.300,38.846,12.550
22.220,82.250,38.872,12.550
22.150,82.400,38.897,12.550
22.360,82.250,38.926,12.610
22.370,82.780,38.948,12.660
22.480,82.590,38.975,12.660
22.510,82.400,39.000,12.610
21.920,82.440,39.063,12.660
21.720,82.200,39.086,12.660
22.010,82.060,39.113,12.610
21.900,82.010,39.139,12.550
22.070,82.200,39.165,12.500
21.930,82.400,39.189,12.550
22.000,82.110,39.216,12.660
21.880,82.590,39.241,12.610
22.040,83.020,39.269,12.660
22.220,82.680,39.295,12.610
22.130,82.300,39.324,12.610
22.170,81.580,39.348,12.340
22.050,83.210,39.373,12.660
22.410,83.590,39.401,12.660
22.480,82.200,39.425,12.550
22.380,81.960,39.473,12.550
22.440,82.300,39.498,12.550
22.380,81.870,39.521,12.450
22.360,82.250,39.549,12.610
22.380,82.110,39.576,12.610
22.550,81.870,39.599,12.550
22.640,82.350,39.624,12.610
22.790,81.870,39.651,12.390
22.800,82.350,39.676,12.610
22.880,82.680,39.700,12.610
22.720,82.160,39.727,12.660
22.660,82.200,39.758,12.550
22.490,81.820,39.801,12.500
22.490,82.440,39.840,12.550
22.470,82.200,39.862,12.550
22.370,82.300,39.887,12.550
22.630,82.490,39.913,12.610
22.750,82.590,39.938,12.550
22.780,82.200,39.966,12.500
22.910,82.540,39.991,12.550
22.960,82.350,40.017,12.610
22.990,82.300,40.044,12.450
23.030,82.400,40.070,12.610
22.110,82.200,40.133,12.550
21.720,82.680,40.206,12.610
21.760,82.490,40.245,12.610
21.930,81.870,40.270,12.390
22.000,82.540,40.296,12.550
21.930,82.970,40.322,12.610
21.990,83.350,40.366,12.610
21.960,82.640,40.388,12.450
22.220,82.680,40.414,12.610
21.880,82.440,40.441,12.550
22.180,82.250,40.467,12.550
22.300,82.780,40.490,12.610
22.500,82.880,40.517,12.660
22.560,82.680,40.545,12.450
22.440,82.250,40.571,12.610
22.570,81.960,40.597,12.500
22.610,82.440,40.623,12.610
22.720,82.300,40.649,12.550
22.810,81.920,40.673,12.500
22.830,82.200,40.701,12.550
22.760,82.160,40.729,12.550
22.600,82.400,40.751,12.610
22.740,82.060,40.777,12.550
22.780,82.250,40.803,12.500
22.720,82.110,40.830,12.550
22.720,82.400,40.856,12.550
22.830,82.440,40.883,12.550
21.980,82.010,40.936,12.610
22.030,82.440,40.969,12.610
22.150,82.250,40.995,12.550
22.400,82.350,41.022,12.610
22.460,82.440,41.046,12.550
22.610,82.110,41.073,12.550
22.680,81.770,41.099,12.390
22.360,82.250,41.126,12.550
22.290,81.870,41.152,12.450
22.330,82.300,41.179,12.550
22.300,82.440,41.204,12.610
22.380,82.110,41.229,12.550
22.190,82.350,41.256,12.500
22.070,82.060,41.279,12.500
21.910,82.350,41.308,12.550
21.930,82.110,41.331,12.550
22.120,82.490,41.357,12.550
22.100,82.250,41.389,12.550
22.210,81.960,41.428,12.450
21.630,82.300,41.462,12.550
21.650,82.110,41.520,12.500
21.600,82.060,41.543,12.500
21.840,82.490,41.569,12.550
21.680,82.160,41.596,12.550
21.800,82.110,41.621,12.390
21.930,82.350,41.649,12.550
21.720,82.110,41.691,12.500
21.570,82.490,41.715,12.550
21.720,82.640,41.740,12.550
21.570,82.400,41.765,12.550
21.710,81.960,41.790,12.500
21.950,82.440,41.817,12.500
21.970,82.060,41.842,12.450
22.010,82.400,41.868,12.550
22.230,82.010,41.895,12.340
22.130,82.060,41.920,12.450
22.320,82.250,41.946,12.550
22.440,82.680,41.973,12.660
22.260,82.160,41.998,12.550
22.320,82.350,42.024,12.610
22.490,82.160,42.051,12.610
22.470,81.960,42.078,12.550
22.590,82.250,42.103,12.500
22.690,82.010,42.127,12.550
22.650,82.300,42.155,12.500
22.790,82.350,42.182,12.550
22.790,82.350,42.207,12.500
22.710,81.960,42.237,12.550
22.590,82.400,42.258,12.610
22.770,82.200,42.284,12.550
22.660,82.300,42.310,12.500
22.720,82.350,42.337,12.500
22.360,82.110,42.367,12.550
22.640,82.540,42.416,12.610
22.350,82.160,42.442,12.610
22.230,82.920,42.489,12.610
22.280,83.260,42.515,12.550
22.590,81.960,42.541,12.180
22.750,82.250,42.570,12.500
22.840,82.250,42.595,12.450
22.700,82.680,42.641,12.550
22.640,82.440,42.702,12.550
22.430,82.250,42.729,12.500
22.530,82.200,42.754,12.500
22.690,81.730,42.779,12.450
22.250,82.200,42.806,12.500
22.380,82.490,42.833,12.500
22.460,82.060,42.859,12.550
22.380,82.540,42.901,12.550
22.260,82.440,42.950,12.550
22.170,82.110,42.987,12.500
22.360,82.490,43.014,12.500
22.380,82.540,43.039,12.550
22.720,82.350,43.065,12.550
22.720,81.920,43.090,12.290
22.910,82.540,43.115,12.550
22.980,81.870,43.143,12.390
23.000,82.350,43.168,12.550
23.100,81.820,43.197,12.390
23.190,82.300,43.222,12.550
23.050,82.830,43.247,12.550
23.060,83.210,43.274,12.500
23.050,83.550,43.301,12.550
23.150,82.110,43.326,12.340
23.060,82.160,43.352,12.450
22.960,82.200,43.383,12.500
21.440,82.300,43.477,12.550
21.730,82.200,43.530,12.500
21.580,82.300,43.558,12.500
21.710,82.060,43.584,12.610
21.820,82.300,43.609,12.500
21.980,82.010,43.637,12.500
22.020,82.300,43.661,12.500
22.100,81.820,43.688,12.450
22.250,82.300,43.716,12.550
22.280,82.250,43.741,12.550
22.200,82.160,43.766,12.550
22.220,82.540,43.792,12.500
22.360,81.870,43.819,12.450
22.380,82.300,43.840,12.550
22.530,82.300,43.868,12.550
22.600,82.400,43.894,12.550
22.570,82.640,43.917,12.550
22.780,82.010,43.944,12.500
22.950,82.010,43.971,12.450
22.780,82.300,43.998,12.550
22.620,82.640,44.023,12.550
22.600,82.350,44.047,12.550
22.850,82.680,44.074,12.550
22.770,83.070,44.098,12.550
22.620,83.400,44.127,12.550
22.550,82.110,44.152,12.180
22.590,82.250,44.179,12.550
22.590,82.640,44.203,12.500
22.560,82.440,44.229,12.500
22.110,82.060,44.303,12.500
22.370,81.730,44.353,12.340
22.170,82.300,44.418,12.550
22.140,81.820,44.467,12.390
22.340,82.350,44.516,12.450
22.210,82.680,44.575,12.550
22.130,81.920,44.633,12.500
21.760,82.400,44.701,12.550
21.710,82.200,44.757,12.450
21.980,82.350,44.808,12.550
22.100,82.350,44.865,12.500
22.080,82.160,44.909,12.500
22.130,82.400,44.965,12.450
22.030,82.400,44.986,12.550
22.240,82.160,45.011,12.500
22.160,82.350,45.040,12.450
22.270,82.060,45.064,12.450
22.340,82.490,45.092,12.500
22.380,82.350,45.117,12.500
22.350,82.350,45.143,12.450
22.570,82.060,45.170,12.390
22.580,82.350,45.194,12.450
22.590,82.680,45.219,12.500
22.720,82.010,45.247,12.500
22.710,82.440,45.272,12.550
22.690,82.400,45.303,12.500
22.600,82.200,45.342,12.390
22.640,82.160,45.367,12.340
22.540,82.590,45.392,12.450
21.950,82.300,45.435,12.500
22.030,82.680,45.472,12.550
20.990,82.970,45.531,12.450
21.180,83.310,45.553,12.450
21.380,82.780,45.581,12.390
21.580,81.870,45.608,12.390
21.550,82.350,45.635,12.500
21.730,81.730,45.657,12.290
21.870,82.350,45.684,12.450
21.970,82.200,45.709,12.450
22.030,81.960,45.737,12.340
22.080,82.160,45.762,12.500
22.030,82.490,45.788,12.500
22.110,82.200,45.813,12.500
22.210,82.970,45.840,12.500
22.160,83.310,45.865,12.500
22.370,82.400,45.891,12.390
22.380,82.110,45.917,12.500
22.480,82.490,45.944,12.500
22.550,82.160,45.971,12.450
22.600,82.350,45.995,12.450
22.640,81.920,46.021,12.450
22.600,82.350,46.046,12.500
22.230,82.250,46.095,12.450
22.180,82.640,46.116,12.500
22.360,82.060,46.145,12.340
22.440,82.160,46.171,12.450
22.490,82.350,46.195,12.450
22.530,82.200,46.223,12.450
22.750,81.870,46.248,12.340
22.740,82.160,46.275,12.450
22.990,82.540,46.301,12.500
23.020,82.490,46.326,12.390
23.150,81.770,46.354,12.290
23.140,82.300,46.378,12.500
23.320,82.060,46.406,12.390
23.090,82.490,46.435,12.500
22.940,82.010,46.457,12.450
22.860,82.400,46.482,12.500
23.160,81.870,46.508,12.450
23.220,82.350,46.536,12.450
23.200,82.680,46.560,12.450
23.160,82.400,46.602,12.450
23.020,81.960,46.625,12.340
23.330,82.400,46.653,12.390
23.390,82.730,46.679,12.450
23.390,83.070,46.704,12.500
23.550,81.820,46.732,12.070
23.570,82.490,46.756,12.500
23.620,82.440,46.783,12.450
23.610,82.300,46.811,12.450
23.330,81.680,46.836,12.230
23.330,82.160,46.860,12.500
23.410,82.200,46.886,12.390
23.490,82.350,46.912,12.450
23.320,82.110,46.938,12.450
23.440,81.960,46.964,12.340
23.480,82.160,46.990,12.390
23.270,82.110,47.017,12.390
23.160,82.350,47.043,12.450
23.170,82.010,47.067,12.450
23.240,82.400,47.094,12.390
23.440,81.960,47.121,12.390
23.470,82.300,47.146,12.390
23.390,82.060,47.172,12.450
23.470,82.060,47.196,12.340
23.750,82.160,47.226,12.390
23.580,82.110,47.269,12.390
23.440,82.400,47.292,12.390
23.390,82.640,47.318,12.450
22.990,81.960,47.345,12.340
23.030,82.440,47.371,12.450
22.920,82.730,47.394,12.390
23.130,83.020,47.420,12.390
23.060,83.350,47.444,12.390
23.260,83.640,47.470,12.390
22.950,81.730,47.496,12.290
23.190,82.250,47.522,12.450
23.120,82.350,47.548,12.450
23.110,82.060,47.574,12.450
23.270,82.440,47.600,12.450
23.310,82.200,47.627,12.390
23.370,81.730,47.654,12.290
23.340,82.200,47.679,12.390
23.330,82.160,47.708,12.340
23.270,82.540,47.731,12.390
23.400,82.200,47.758,12.390
23.410,82.160,47.783,12.390
23.430,82.350,47.810,12.390
23.510,82.060,47.834,12.390
